file,has_hidden_void,void_num,center_mass,bounds
5758968_9_2_void.stl,YES,2,"[7.423, 4.665, 1.071]","[[7.423, 4.665, 1.071], [7.424, 4.665, 1.071]]"
5758968_9_2_void.stl,YES,3,"[2.742, 2.908, 23.03]","[[2.637, 2.785, 22.881], [2.847, 3.032, 23.179]]"
5758968_9_2_void.stl,YES,4,"[-4.444, 8.333, 2.591]","[[-4.519, 8.248, 2.53], [-4.368, 8.417, 2.651]]"
5885189_9_0_void.stl,YES,1,"[1.288, 5.43, 7.882]","[[1.262, 5.379, 7.858], [1.315, 5.481, 7.906]]"
5885189_9_0_void.stl,YES,2,"[-3.672, 2.424, 1.98]","[[-3.672, 2.423, 1.98], [-3.672, 2.424, 1.98]]"
5885189_9_0_void.stl,YES,3,"[3.886, 7.67, 2.506]","[[3.883, 7.661, 2.504], [3.889, 7.678, 2.507]]"
5885189_9_0_void.stl,YES,4,"[-2.943, -1.576, 0.557]","[[-3.038, -1.968, 0.518], [-2.847, -1.184, 0.596]]"
5885189_9_1_void.stl,YES,1,"[-3.338, -7.051, 1.635]","[[-3.45, -7.399, 1.542], [-3.226, -6.704, 1.728]]"
5885189_9_1_void.stl,YES,2,"[-0.636, -5.498, 7.524]","[[-0.658, -5.678, 7.496], [-0.614, -5.318, 7.553]]"
5885189_9_1_void.stl,YES,3,"[2.83, 9.41, 7.654]","[[2.669, 8.728, 7.587], [2.991, 10.093, 7.72]]"
5885189_9_1_void.stl,YES,4,"[0.326, -10.404, 0.856]","[[0.188, -10.778, 0.771], [0.464, -10.031, 0.942]]"
5885189_9_1_void.stl,YES,5,"[-2.238, -13.213, 4.987]","[[-2.347, -13.37, 4.943], [-2.129, -13.055, 5.031]]"
5903116_3_1_void.stl,NO,,,
5903116_3_0_void.stl,NO,,,
5821964_2_1_void.stl,YES,1,"[-5.061, -3.291, 1.631]","[[-5.354, -3.779, 1.484], [-4.767, -2.802, 1.779]]"
5821964_2_1_void.stl,YES,2,"[5.238, -3.154, 0.653]","[[4.96, -3.32, 0.575], [5.516, -2.988, 0.73]]"
5821964_2_1_void.stl,YES,3,"[2.567, -2.515, 4.837]","[[2.314, -2.728, 4.727], [2.82, -2.303, 4.947]]"
5821964_2_0_void.stl,YES,1,"[2.407, 3.635, 3.894]","[[2.143, 3.469, 3.834], [2.672, 3.802, 3.953]]"
5821964_2_0_void.stl,YES,2,"[5.534, 3.071, 1.647]","[[5.533, 3.07, 1.646], [5.535, 3.073, 1.648]]"
5821964_2_0_void.stl,YES,3,"[5.183, -1.704, 1.17]","[[5.164, -1.712, 1.166], [5.202, -1.696, 1.174]]"
5821964_2_0_void.stl,YES,4,"[4.088, -1.032, 4.474]","[[3.785, -1.255, 4.387], [4.391, -0.808, 4.562]]"
5821964_2_0_void.stl,YES,5,"[5.194, -0.963, 4.596]","[[5.192, -0.965, 4.595], [5.196, -0.962, 4.596]]"
5876560_2_4_void.stl,NO,,,
5815969_1_4_void.stl,NO,,,
5842650_1_1_void.stl,YES,1,"[25.642, 44.207, 51.8]","[[25.622, 44.179, 51.791], [25.661, 44.234, 51.809]]"
5842650_1_1_void.stl,YES,2,"[-23.736, 7.048, 53.272]","[[-23.794, 6.846, 53.175], [-23.679, 7.25, 53.369]]"
5797392_2_0_void.stl,YES,1,"[10.594, 2.654, 0.224]","[[10.593, 2.653, 0.223], [10.596, 2.655, 0.226]]"
5797392_2_0_void.stl,YES,2,"[9.152, 17.169, 3.247]","[[9.005, 17.006, 3.127], [9.299, 17.333, 3.366]]"
5797392_2_0_void.stl,YES,3,"[10.161, 9.501, 11.348]","[[10.159, 9.498, 11.344], [10.163, 9.505, 11.351]]"
5797392_2_0_void.stl,YES,4,"[17.078, 7.613, 6.192]","[[15.93, 6.51, 5.074], [18.227, 8.717, 7.311]]"
5842650_1_0_void.stl,NO,,,
5797392_2_1_void.stl,YES,1,"[14.736, 8.243, 12.11]","[[12.033, 5.99, 9.728], [17.439, 10.495, 14.491]]"
5797392_2_1_void.stl,YES,2,"[15.345, 16.257, 9.523]","[[15.343, 16.253, 9.522], [15.346, 16.26, 9.525]]"
5797392_2_1_void.stl,YES,3,"[6.543, 17.814, 11.925]","[[6.387, 17.599, 11.726], [6.7, 18.028, 12.125]]"
5840852_7_4_void.stl,NO,,,
5829845_1_0_void.stl,NO,,,
5805844_1_0_void.stl,NO,,,
5829845_1_1_void.stl,NO,,,
5805844_1_1_void.stl,YES,1,"[37.807, 27.639, 0.262]","[[31.538, 23.857, 0.151], [44.075, 31.422, 0.372]]"
5805844_1_1_void.stl,YES,2,"[45.593, 65.332, 1.239]","[[43.199, 63.581, 1.219], [47.986, 67.083, 1.258]]"
5805844_1_1_void.stl,YES,3,"[2.976, 5.067, 1.495]","[[2.976, 5.067, 1.495], [2.976, 5.067, 1.495]]"
5826735_2_4_void.stl,YES,1,"[33.397, -3.261, 7.656]","[[33.358, -3.336, 7.622], [33.436, -3.186, 7.69]]"
5826735_2_4_void.stl,YES,2,"[20.242, 48.356, 15.472]","[[20.242, 48.356, 15.472], [20.242, 48.357, 15.472]]"
5826735_2_4_void.stl,YES,3,"[-6.66, 16.039, 18.544]","[[-6.97, 15.791, 18.413], [-6.349, 16.287, 18.674]]"
5758968_13_0_void.stl,YES,1,"[6.284, -4.082, 1.869]","[[5.896, -4.922, 1.833], [6.672, -3.241, 1.904]]"
5758968_13_0_void.stl,YES,2,"[-6.662, 1.553, 1.306]","[[-8.117, -0.716, 1.003], [-5.207, 3.823, 1.608]]"
5758968_13_0_void.stl,YES,3,"[0.793, -7.812, 1.872]","[[-0.081, -8.62, 1.809], [1.666, -7.004, 1.935]]"
5758968_13_0_void.stl,YES,4,"[-4.181, 5.662, 0.14]","[[-4.373, 5.255, 0.118], [-3.988, 6.069, 0.162]]"
5758968_13_0_void.stl,YES,5,"[-5.4, 7.232, 0.381]","[[-5.764, 7.039, 0.353], [-5.036, 7.425, 0.41]]"
5771614_2_4_void.stl,NO,,,
5872677_1_0_void.stl,YES,1,"[41.284, 10.546, 3.066]","[[41.282, 10.543, 3.065], [41.287, 10.55, 3.066]]"
5872677_1_0_void.stl,YES,2,"[55.388, 9.693, 2.371]","[[52.433, 5.646, 1.956], [58.342, 13.74, 2.786]]"
5872677_1_0_void.stl,YES,3,"[47.431, 23.821, 1.407]","[[47.315, 23.74, 1.396], [47.547, 23.902, 1.418]]"
5872677_1_1_void.stl,YES,1,"[49.465, 16.654, 0.448]","[[49.464, 16.653, 0.448], [49.466, 16.655, 0.448]]"
5872677_1_1_void.stl,YES,2,"[34.273, -11.673, 0.351]","[[31.625, -13.63, 0.145], [36.922, -9.716, 0.558]]"
5872677_1_1_void.stl,YES,3,"[-52.985, -29.376, 3.177]","[[-53.069, -29.466, 3.173], [-52.902, -29.287, 3.181]]"
5872677_1_1_void.stl,YES,4,"[-31.187, 8.959, 5.318]","[[-31.371, 8.533, 5.307], [-31.002, 9.385, 5.329]]"
5823799_2_0_void.stl,NO,,,
5823799_2_1_void.stl,NO,,,
5797055_1_0_void.stl,YES,1,"[37.657, 0.648, 95.42]","[[36.352, 0.55, 94.284], [38.962, 0.746, 96.556]]"
5797055_1_0_void.stl,YES,2,"[32.322, 6.888, 142.799]","[[25.473, 6.477, 122.593], [39.17, 7.299, 163.005]]"
5797055_1_0_void.stl,YES,3,"[-32.912, 1.528, 142.734]","[[-42.123, 0.2, 122.953], [-23.7, 2.856, 162.514]]"
5797055_1_1_void.stl,YES,1,"[38.555, 2.819, 112.807]","[[35.773, 2.738, 109.94], [41.338, 2.899, 115.674]]"
5797055_1_1_void.stl,YES,2,"[42.186, 0.399, 22.196]","[[40.72, 0.337, 19.848], [43.652, 0.46, 24.543]]"
5797055_1_1_void.stl,YES,3,"[-18.104, 3.813, 97.567]","[[-18.185, 3.807, 97.461], [-18.023, 3.819, 97.674]]"
5797055_1_1_void.stl,YES,4,"[44.752, 2.943, 203.947]","[[44.743, 2.942, 203.929], [44.762, 2.944, 203.965]]"
5797055_1_1_void.stl,YES,5,"[-47.772, 3.165, 25.552]","[[-47.849, 3.158, 25.31], [-47.695, 3.171, 25.793]]"
5803369_1_2_void.stl,NO,,,
5840852_1_0_void.stl,NO,,,
5840852_1_1_void.stl,YES,1,"[6.131, -7.065, 9.41]","[[2.953, -9.733, 8.675], [9.309, -4.396, 10.144]]"
5806465_1_1_void.stl,YES,1,"[45.539, 11.944, 0.363]","[[36.055, -1.093, 0.249], [55.024, 24.98, 0.476]]"
5806465_1_1_void.stl,YES,2,"[34.688, 29.233, 0.784]","[[34.133, 28.533, 0.777], [35.243, 29.932, 0.792]]"
5806465_1_1_void.stl,YES,3,"[40.142, -10.542, 0.75]","[[40.086, -10.634, 0.749], [40.199, -10.449, 0.751]]"
5806465_1_1_void.stl,YES,4,"[47.78, -16.2, 0.387]","[[47.732, -16.316, 0.386], [47.827, -16.084, 0.388]]"
5806465_1_1_void.stl,YES,5,"[30.751, 14.713, 0.379]","[[30.75, 14.711, 0.379], [30.753, 14.715, 0.379]]"
5763731_1_2_void.stl,YES,1,"[22.093, 18.212, 11.287]","[[22.066, 18.176, 11.247], [22.12, 18.248, 11.328]]"
5806465_1_0_void.stl,YES,1,"[53.788, 11.098, 0.232]","[[52.207, 9.388, 0.212], [55.37, 12.808, 0.251]]"
5806465_1_0_void.stl,YES,2,"[57.76, -2.085, 0.762]","[[57.402, -2.375, 0.759], [58.118, -1.795, 0.766]]"
5806465_1_0_void.stl,YES,3,"[43.894, 0.253, 0.664]","[[43.892, 0.251, 0.664], [43.895, 0.254, 0.664]]"
5806465_1_0_void.stl,YES,4,"[50.687, -14.175, 0.66]","[[50.568, -14.304, 0.659], [50.805, -14.047, 0.661]]"
5806465_1_0_void.stl,YES,5,"[40.5, 22.115, 0.252]","[[40.498, 22.111, 0.252], [40.502, 22.118, 0.252]]"
5838700_1_4_void.stl,NO,,,
5771406_3_1_void.stl,NO,,,
5771406_3_0_void.stl,NO,,,
5846172_1_2_void.stl,YES,1,"[3.924, 29.191, 25.351]","[[3.917, 29.172, 25.335], [3.931, 29.211, 25.366]]"
5857441_1_1_void.stl,YES,1,"[-7.836, -6.234, 0.266]","[[-7.837, -6.234, 0.266], [-7.835, -6.233, 0.266]]"
5857441_1_1_void.stl,YES,2,"[0.808, 0.903, 0.459]","[[-2.195, -0.317, 0.211], [3.811, 2.122, 0.708]]"
5857441_1_0_void.stl,YES,1,"[14.518, -2.344, 1.729]","[[14.509, -2.349, 1.728], [14.528, -2.338, 1.73]]"
5857441_1_0_void.stl,YES,2,"[4.595, 2.309, 0.43]","[[1.675, -0.829, 0.063], [7.514, 5.447, 0.796]]"
5771278_2_1_void.stl,NO,,,
5771278_2_0_void.stl,YES,1,"[8.433, 12.483, 3.003]","[[8.253, 12.225, 2.994], [8.612, 12.741, 3.013]]"
5771278_2_0_void.stl,YES,2,"[0.594, 19.105, 2.962]","[[0.185, 18.64, 2.91], [1.004, 19.57, 3.014]]"
5838704_1_1_void.stl,NO,,,
5838704_1_0_void.stl,NO,,,
5799425_1_1_void.stl,NO,,,
5799425_1_0_void.stl,YES,1,"[0.159, 0.247, 1.522]","[[0.153, 0.244, 1.499], [0.164, 0.251, 1.546]]"
5819451_1_2_void.stl,NO,,,
5885189_4_0_void.stl,NO,,,
5785245_1_0_void.stl,YES,1,"[32.994, 20.629, 2.691]","[[32.982, 20.624, 2.686], [33.006, 20.635, 2.696]]"
5911816_2_1_void.stl,NO,,,
5758968_8_1_void.stl,NO,,,
5885189_4_1_void.stl,YES,1,"[1.366, 24.837, 0.22]","[[1.365, 24.818, 0.219], [1.367, 24.857, 0.221]]"
5885189_4_1_void.stl,YES,2,"[0.109, 44.37, 4.051]","[[0.105, 44.308, 4.049], [0.114, 44.431, 4.053]]"
5911816_2_0_void.stl,YES,1,"[2.836, -2.071, 1.835]","[[2.817, -2.092, 1.807], [2.856, -2.05, 1.863]]"
5911816_2_0_void.stl,YES,2,"[1.785, 3.376, 4.956]","[[1.687, 3.049, 4.568], [1.883, 3.704, 5.343]]"
5911816_2_0_void.stl,YES,3,"[1.79, -1.514, 15.901]","[[1.66, -2.254, 15.139], [1.92, -0.773, 16.663]]"
5758968_8_0_void.stl,NO,,,
5785245_1_1_void.stl,NO,,,
5785050_6_0_void.stl,NO,,,
5782691_2_1_void.stl,YES,1,"[-18.889, -18.375, 1.51]","[[-18.9, -18.389, 1.507], [-18.878, -18.361, 1.514]]"
5785050_6_1_void.stl,NO,,,
5782691_2_0_void.stl,YES,1,"[21.861, 0.563, 3.35]","[[21.86, 0.561, 3.349], [21.862, 0.565, 3.35]]"
5782691_2_0_void.stl,YES,2,"[-18.496, -5.101, 0.754]","[[-18.553, -5.156, 0.734], [-18.439, -5.047, 0.774]]"
5782691_2_0_void.stl,YES,3,"[24.05, 7.219, 2.92]","[[24.021, 7.193, 2.916], [24.079, 7.245, 2.924]]"
5903116_2_3_void.stl,NO,,,
5856723_1_0_void.stl,NO,,,
5821964_3_3_void.stl,YES,1,"[3.311, 1.209, 0.585]","[[3.311, 1.209, 0.585], [3.311, 1.209, 0.586]]"
5856723_1_1_void.stl,NO,,,
5821964_3_2_void.stl,NO,,,
5840913_1_1_void.stl,NO,,,
5840913_1_0_void.stl,NO,,,
5765487_1_0_void.stl,YES,1,"[54.485, 18.818, 7.814]","[[54.481, 18.813, 7.813], [54.488, 18.823, 7.815]]"
5765487_1_0_void.stl,YES,2,"[56.418, 10.663, 14.325]","[[56.32, 10.382, 14.285], [56.516, 10.944, 14.366]]"
5765487_1_0_void.stl,YES,3,"[64.436, 27.5, 6.135]","[[64.436, 27.5, 6.135], [64.436, 27.5, 6.135]]"
5885189_8_2_void.stl,NO,,,
5758968_4_3_void.stl,NO,,,
5885189_8_3_void.stl,NO,,,
5765487_1_1_void.stl,YES,1,"[70.301, -3.594, 6.077]","[[69.82, -5.297, 5.874], [70.781, -1.891, 6.28]]"
5758968_4_2_void.stl,NO,,,
5800327_1_2_void.stl,YES,1,"[-1.957, -2.635, 16.466]","[[-2.152, -2.863, 16.243], [-1.761, -2.408, 16.688]]"
5800327_1_2_void.stl,YES,2,"[-0.65, 2.263, 7.238]","[[-0.839, 2.036, 6.927], [-0.462, 2.49, 7.549]]"
5731853_4_0_void.stl,YES,1,"[-16.149, 13.779, 3.337]","[[-16.581, 13.283, 3.139], [-15.716, 14.275, 3.535]]"
5838716_1_1_void.stl,NO,,,
5838716_1_0_void.stl,NO,,,
5887493_1_1_void.stl,YES,1,"[-0.271, 2.585, 0.094]","[[-0.301, 2.578, 0.08], [-0.242, 2.591, 0.108]]"
5887493_1_1_void.stl,YES,2,"[9.215, 3.198, 20.059]","[[9.188, 3.193, 20.029], [9.241, 3.203, 20.088]]"
5887493_1_1_void.stl,YES,3,"[9.837, -0.645, 5.259]","[[9.69, -0.715, 5.061], [9.983, -0.576, 5.458]]"
5887493_1_0_void.stl,YES,1,"[4.143, 0.96, 0.724]","[[4.136, 0.958, 0.715], [4.15, 0.961, 0.733]]"
5887493_1_0_void.stl,YES,2,"[7.499, -2.328, 2.702]","[[7.496, -2.33, 2.698], [7.501, -2.327, 2.706]]"
5887493_1_0_void.stl,YES,3,"[-8.516, -1.221, 20.171]","[[-8.527, -1.225, 20.163], [-8.506, -1.217, 20.179]]"
5775050_2_3_void.stl,YES,1,"[0.428, 5.162, 5.03]","[[0.419, 5.146, 5.008], [0.436, 5.177, 5.052]]"
5775050_2_3_void.stl,YES,2,"[-0.392, 10.504, 6.18]","[[-0.474, 10.41, 6.082], [-0.31, 10.598, 6.279]]"
5775050_2_2_void.stl,YES,1,"[-0.407, 5.839, 5.601]","[[-0.42, 5.799, 5.569], [-0.395, 5.88, 5.633]]"
5775050_2_2_void.stl,YES,2,"[-0.156, 3.125, 2.371]","[[-0.737, 1.295, 1.275], [0.425, 4.954, 3.467]]"
5775050_2_2_void.stl,YES,3,"[-1.663, 9.429, 4.627]","[[-1.749, 9.222, 4.463], [-1.577, 9.636, 4.791]]"
5821942_1_0_void.stl,NO,,,
5837564_1_2_void.stl,YES,1,"[3.523, 18.349, 49.982]","[[3.346, 18.131, 49.812], [3.7, 18.566, 50.151]]"
5771406_2_3_void.stl,NO,,,
5821942_1_1_void.stl,NO,,,
5837564_1_3_void.stl,NO,,,
5771406_2_2_void.stl,NO,,,
5846103_1_3_void.stl,YES,1,"[20.081, 23.206, 3.769]","[[20.075, 23.2, 3.768], [20.087, 23.212, 3.77]]"
5846103_1_3_void.stl,YES,2,"[21.793, 15.55, 0.894]","[[21.736, 15.448, 0.878], [21.85, 15.652, 0.91]]"
5846103_1_3_void.stl,YES,3,"[19.519, 6.807, 2.461]","[[19.519, 6.807, 2.461], [19.519, 6.807, 2.461]]"
5868524_1_4_void.stl,YES,1,"[-7.32, 92.937, 4.682]","[[-7.33, 92.834, 4.674], [-7.31, 93.041, 4.691]]"
5868524_1_4_void.stl,YES,2,"[-2.645, 148.062, 9.809]","[[-2.646, 148.059, 9.808], [-2.645, 148.065, 9.809]]"
5868524_1_4_void.stl,YES,3,"[1.109, 36.63, 9.842]","[[1.095, 36.511, 9.822], [1.122, 36.75, 9.863]]"
5846103_1_2_void.stl,YES,1,"[17.077, 7.983, 5.988]","[[17.077, 7.983, 5.988], [17.077, 7.983, 5.988]]"
5846103_1_2_void.stl,YES,2,"[21.481, 18.853, 3.645]","[[20.425, 18.317, 3.523], [22.536, 19.389, 3.767]]"
5846103_1_2_void.stl,YES,3,"[0.641, 11.992, 0.436]","[[0.437, 11.797, 0.386], [0.844, 12.188, 0.487]]"
5846890_1_0_void.stl,YES,1,"[1.657, 7.976, 4.206]","[[1.595, 7.885, 4.186], [1.719, 8.067, 4.227]]"
5846890_1_0_void.stl,YES,2,"[0.892, 7.057, 3.972]","[[0.877, 7.046, 3.969], [0.907, 7.068, 3.976]]"
5846890_1_0_void.stl,YES,3,"[-7.687, -8.431, 1.768]","[[-7.903, -8.765, 1.662], [-7.472, -8.096, 1.873]]"
5846890_1_0_void.stl,YES,4,"[1.866, -8.579, 3.987]","[[1.387, -8.943, 3.853], [2.345, -8.216, 4.121]]"
5839581_2_2_void.stl,YES,1,"[-20.659, -52.205, 4.637]","[[-22.531, -55.623, 4.46], [-18.787, -48.786, 4.815]]"
5839581_2_2_void.stl,YES,2,"[19.565, 88.696, 3.049]","[[19.321, 88.442, 3.032], [19.81, 88.95, 3.067]]"
5839581_2_2_void.stl,YES,3,"[-30.654, -35.59, 1.052]","[[-30.742, -35.758, 1.041], [-30.566, -35.423, 1.062]]"
5839581_2_2_void.stl,YES,4,"[24.56, 86.097, 1.556]","[[21.82, 82.522, 1.31], [27.3, 89.672, 1.802]]"
5839581_2_2_void.stl,YES,5,"[4.059, -45.899, 3.821]","[[1.953, -48.558, 3.706], [6.166, -43.239, 3.935]]"
5839581_2_3_void.stl,YES,1,"[-28.972, 14.044, 4.222]","[[-35.103, 6.353, 3.844], [-22.84, 21.735, 4.599]]"
5839581_2_3_void.stl,YES,2,"[-36.361, -23.323, 2.46]","[[-36.744, -23.965, 2.405], [-35.979, -22.68, 2.515]]"
5831456_1_0_void.stl,NO,,,
5831456_1_1_void.stl,NO,,,
5885189_2_4_void.stl,NO,,,
5835992_3_4_void.stl,NO,,,
5709416_4_2_void.stl,YES,1,"[27.82, 3.46, 35.316]","[[27.602, 3.326, 34.883], [28.038, 3.594, 35.749]]"
5709416_4_3_void.stl,YES,1,"[29.976, 13.754, 19.455]","[[29.974, 13.753, 19.454], [29.977, 13.755, 19.456]]"
5709416_4_3_void.stl,YES,2,"[30.054, 1.513, 31.128]","[[29.829, 1.322, 30.826], [30.28, 1.704, 31.431]]"
5709416_4_3_void.stl,YES,3,"[10.124, 10.523, 18.216]","[[9.908, 10.429, 17.813], [10.34, 10.617, 18.619]]"
5709416_4_3_void.stl,YES,4,"[20.985, 3.091, 1.692]","[[20.965, 3.082, 1.681], [21.005, 3.1, 1.703]]"
5840852_2_0_void.stl,YES,1,"[-0.136, 18.549, 17.27]","[[-0.971, 17.725, 16.836], [0.7, 19.372, 17.705]]"
5840852_2_0_void.stl,YES,2,"[-0.395, 29.426, 12.397]","[[-0.581, 29.271, 12.328], [-0.209, 29.581, 12.467]]"
5856715_2_1_void.stl,NO,,,
5840852_2_1_void.stl,YES,1,"[-0.922, 26.928, 17.425]","[[-0.928, 26.923, 17.422], [-0.916, 26.932, 17.427]]"
5840852_2_1_void.stl,YES,2,"[0.038, 16.245, 13.134]","[[-0.884, 15.882, 12.811], [0.96, 16.608, 13.457]]"
5840852_2_1_void.stl,YES,3,"[-0.384, 13.324, 14.14]","[[-0.706, 12.733, 13.972], [-0.061, 13.915, 14.308]]"
5856715_2_0_void.stl,NO,,,
5844796_1_0_void.stl,NO,,,
5844796_1_1_void.stl,NO,,,
5800327_3_0_void.stl,YES,1,"[3.523, 1.951, 8.232]","[[3.397, 1.756, 7.922], [3.648, 2.147, 8.543]]"
5806465_2_1_void.stl,NO,,,
5806465_2_0_void.stl,NO,,,
5800327_3_1_void.stl,YES,1,"[0.52, -3.662, 16.675]","[[0.52, -3.662, 16.674], [0.521, -3.661, 16.675]]"
5815969_4_0_void.stl,NO,,,
5815969_4_1_void.stl,NO,,,
5771278_1_1_void.stl,YES,1,"[24.992, 7.08, 0.523]","[[24.992, 7.08, 0.523], [24.993, 7.08, 0.523]]"
5771278_1_1_void.stl,YES,2,"[0.502, 6.593, 0.645]","[[0.491, 6.578, 0.643], [0.512, 6.607, 0.648]]"
5771278_1_1_void.stl,YES,3,"[21.279, 20.299, 2.399]","[[21.245, 20.282, 2.394], [21.312, 20.315, 2.405]]"
5771278_1_0_void.stl,YES,1,"[24.997, 12.351, 4.083]","[[24.974, 12.338, 4.081], [25.019, 12.364, 4.086]]"
5874516_1_0_void.stl,YES,1,"[3.94, -0.793, 0.869]","[[3.865, -0.918, 0.829], [4.016, -0.667, 0.909]]"
5874516_1_0_void.stl,YES,2,"[2.55, -0.861, 1.07]","[[2.546, -0.863, 1.069], [2.555, -0.858, 1.072]]"
5836241_1_0_void.stl,YES,1,"[8.825, 40.571, 5.189]","[[8.822, 40.569, 5.188], [8.827, 40.574, 5.19]]"
5836241_1_0_void.stl,YES,2,"[11.1, -2.438, 10.866]","[[10.966, -2.542, 10.808], [11.235, -2.334, 10.924]]"
5836241_1_0_void.stl,YES,3,"[9.603, -3.519, 17.718]","[[9.598, -3.524, 17.716], [9.608, -3.513, 17.719]]"
5836241_1_0_void.stl,YES,4,"[14.907, -12.528, 16.519]","[[14.907, -12.528, 16.519], [14.908, -12.528, 16.519]]"
5832367_2_2_void.stl,YES,1,"[-0.682, 0.728, 0.809]","[[-0.683, 0.728, 0.809], [-0.682, 0.729, 0.809]]"
5832367_2_2_void.stl,YES,2,"[-1.137, -0.431, 0.402]","[[-1.391, -0.509, 0.388], [-0.883, -0.354, 0.417]]"
5832367_2_2_void.stl,YES,3,"[1.142, -1.625, 0.36]","[[0.889, -1.837, 0.324], [1.395, -1.414, 0.396]]"
5836241_1_1_void.stl,YES,1,"[12.026, -4.931, 18.842]","[[12.024, -4.933, 18.842], [12.028, -4.93, 18.842]]"
5903116_6_4_void.stl,YES,1,"[-8.617, -1.525, 3.69]","[[-8.714, -1.571, 3.674], [-8.52, -1.479, 3.707]]"
5831402_1_4_void.stl,YES,1,"[3.551, 2.458, 17.359]","[[3.51, 2.41, 17.24], [3.592, 2.506, 17.479]]"
5831402_1_4_void.stl,YES,2,"[-7.94, 0.83, 40.003]","[[-7.944, 0.823, 39.98], [-7.936, 0.838, 40.027]]"
5831402_1_4_void.stl,YES,3,"[5.157, 3.236, 38.959]","[[5.157, 3.236, 38.958], [5.157, 3.236, 38.959]]"
5795794_1_2_void.stl,NO,,,
5803369_2_2_void.stl,NO,,,
5795794_1_3_void.stl,NO,,,
5803369_2_3_void.stl,NO,,,
5795286_1_4_void.stl,YES,1,"[13.756, 67.771, 43.599]","[[13.756, 67.771, 43.598], [13.756, 67.771, 43.599]]"
5797392_1_0_void.stl,NO,,,
5797392_1_1_void.stl,NO,,,
5879302_1_4_void.stl,NO,,,
5805738_0_void.stl,NO,,,
5829845_2_1_void.stl,NO,,,
5856715_4_4_void.stl,NO,,,
5840784_5_0_void.stl,YES,1,"[203.679, 6.726, 88.574]","[[203.615, 6.707, 88.538], [203.743, 6.744, 88.611]]"
5840784_5_0_void.stl,YES,2,"[292.295, 10.511, 19.439]","[[292.27, 10.508, 19.424], [292.32, 10.514, 19.455]]"
5840784_5_1_void.stl,YES,1,"[274.964, 3.4, 32.95]","[[274.845, 3.373, 32.838], [275.082, 3.427, 33.062]]"
5799425_3_3_void.stl,YES,1,"[0.075, -1.765, 0.233]","[[-0.04, -2.741, 0.213], [0.19, -0.788, 0.253]]"
5799425_3_2_void.stl,YES,1,"[0.103, 0.747, 0.237]","[[0.088, 0.523, 0.227], [0.118, 0.971, 0.246]]"
5799425_3_2_void.stl,YES,2,"[0.209, 0.081, 0.105]","[[0.207, 0.061, 0.103], [0.211, 0.101, 0.106]]"
5821076_2_4_void.stl,NO,,,
5826710_2_0_void.stl,NO,,,
5826710_2_1_void.stl,NO,,,
5862256_1_0_void.stl,NO,,,
5862256_1_1_void.stl,NO,,,
5821964_1_1_void.stl,YES,1,"[21.232, 7.673, 2.533]","[[21.232, 7.673, 2.533], [21.232, 7.673, 2.533]]"
5821964_1_0_void.stl,YES,1,"[12.796, -4.485, 4.209]","[[12.795, -4.485, 4.209], [12.797, -4.485, 4.209]]"
5846103_2_3_void.stl,NO,,,
5846103_2_2_void.stl,YES,1,"[16.32, 0.635, 15.006]","[[16.292, 0.626, 14.988], [16.349, 0.645, 15.024]]"
5846103_2_2_void.stl,YES,2,"[19.111, 5.709, 16.782]","[[19.01, 5.68, 16.724], [19.212, 5.739, 16.84]]"
5803369_3_0_void.stl,NO,,,
5568839_1_1_void.stl,NO,,,
5568839_1_0_void.stl,NO,,,
5709416_5_0_void.stl,YES,1,"[67.736, 5.354, 10.847]","[[67.696, 5.336, 10.821], [67.777, 5.371, 10.872]]"
5709416_5_0_void.stl,YES,2,"[0.466, 5.914, 53.029]","[[0.285, 5.848, 52.828], [0.647, 5.98, 53.23]]"
5840852_3_2_void.stl,NO,,,
5838716_2_1_void.stl,NO,,,
5806528_1_2_void.stl,NO,,,
5838716_2_0_void.stl,NO,,,
5846172_3_0_void.stl,NO,,,
5846172_3_1_void.stl,YES,1,"[4.011, 6.232, 10.586]","[[3.97, 6.148, 10.556], [4.052, 6.316, 10.616]]"
5846172_3_1_void.stl,YES,2,"[5.406, 14.121, 2.644]","[[5.261, 13.907, 2.582], [5.551, 14.334, 2.705]]"
5815969_5_2_void.stl,NO,,,
5815969_5_3_void.stl,YES,1,"[26.327, 52.761, 44.088]","[[26.298, 52.738, 44.066], [26.355, 52.783, 44.11]]"
5815969_5_3_void.stl,YES,2,"[27.063, 13.041, 44.551]","[[27.055, 13.022, 44.53], [27.071, 13.059, 44.572]]"
5785245_2_0_void.stl,YES,1,"[26.131, 14.955, 0.404]","[[25.922, 14.801, 0.346], [26.34, 15.11, 0.462]]"
5785245_2_0_void.stl,YES,2,"[9.982, -0.538, 20.421]","[[9.115, -1.024, 19.956], [10.85, -0.053, 20.885]]"
5785245_2_0_void.stl,YES,3,"[1.439, 1.375, 1.016]","[[1.419, 1.362, 1.002], [1.459, 1.389, 1.031]]"
5805749_3_4_void.stl,YES,1,"[32.32, 7.662, 6.31]","[[32.15, 7.633, 6.283], [32.49, 7.69, 6.337]]"
5805749_3_4_void.stl,YES,2,"[18.019, 3.821, 0.991]","[[17.964, 3.809, 0.971], [18.075, 3.833, 1.01]]"
5785245_2_1_void.stl,NO,,,
5831735_1_3_void.stl,NO,,,
