file,has_hidden_void,void_num,center_mass,bounds
5775050_2_2_void.stl,YES,1,"[-0.392, 10.557, 7.343]","[[-0.429, 10.395, 7.165], [-0.354, 10.719, 7.521]]"
5775050_2_2_void.stl,YES,2,"[1.18, 3.604, 4.252]","[[1.12, 3.255, 3.964], [1.239, 3.953, 4.541]]"
5775050_2_2_void.stl,YES,3,"[0.376, 0.785, 2.631]","[[0.355, 0.741, 2.525], [0.397, 0.83, 2.737]]"
5775050_2_2_void.stl,YES,4,"[0.137, 6.065, 6.693]","[[0.102, 5.956, 6.642], [0.172, 6.174, 6.743]]"
5775050_2_2_void.stl,YES,5,"[-0.765, 5.292, 6.058]","[[-0.784, 5.221, 6.003], [-0.745, 5.363, 6.114]]"
5775050_2_2_void.stl,YES,6,"[0.384, 6.052, 2.088]","[[0.282, 5.776, 1.694], [0.486, 6.328, 2.482]]"
5775050_2_2_void.stl,YES,7,"[-0.371, 6.941, 7.104]","[[-0.766, 5.764, 6.071], [0.023, 8.119, 8.138]]"
5775050_2_2_void.stl,YES,8,"[-0.224, 1.715, 3.724]","[[-0.224, 1.715, 3.724], [-0.224, 1.715, 3.724]]"
5775050_2_2_void.stl,YES,9,"[1.376, 9.667, 4.587]","[[1.372, 9.655, 4.573], [1.38, 9.679, 4.6]]"
5775050_2_2_void.stl,YES,10,"[-0.442, 6.247, 0.673]","[[-0.442, 6.247, 0.673], [-0.442, 6.247, 0.674]]"
5821942_1_0_void.stl,NO,,,
5837564_1_2_void.stl,YES,1,"[4.927, 26.183, 45.916]","[[4.852, 26.124, 45.828], [5.003, 26.242, 46.005]]"
5837564_1_2_void.stl,YES,2,"[24.384, 10.717, 16.005]","[[24.377, 10.709, 15.995], [24.392, 10.724, 16.016]]"
5821942_1_1_void.stl,NO,,,
5846890_1_0_void.stl,YES,1,"[6.408, -4.846, 1.698]","[[6.402, -4.851, 1.696], [6.413, -4.841, 1.699]]"
5846890_1_0_void.stl,YES,2,"[-0.274, 1.011, 1.474]","[[-1.055, 0.48, 1.308], [0.507, 1.541, 1.64]]"
5846890_1_0_void.stl,YES,3,"[1.06, -3.685, 7.185]","[[1.031, -3.702, 7.18], [1.09, -3.669, 7.19]]"
5846890_1_0_void.stl,YES,4,"[2.168, 5.262, 4.544]","[[2.166, 5.262, 4.544], [2.169, 5.263, 4.544]]"
5846890_1_0_void.stl,YES,5,"[-5.232, 10.323, 6.037]","[[-5.263, 10.306, 6.033], [-5.2, 10.339, 6.041]]"
5846890_1_0_void.stl,YES,6,"[-1.304, -10.006, 0.489]","[[-1.52, -10.303, 0.408], [-1.089, -9.708, 0.569]]"
5846890_1_0_void.stl,YES,7,"[2.082, -4.373, 3.243]","[[2.023, -4.42, 3.235], [2.141, -4.326, 3.25]]"
5846890_1_0_void.stl,YES,8,"[-4.689, 2.92, 0.851]","[[-4.851, 2.803, 0.801], [-4.527, 3.037, 0.901]]"
5839581_2_2_void.stl,YES,1,"[28.079, 10.848, 0.554]","[[24.929, 5.517, 0.308], [31.229, 16.179, 0.8]]"
5839581_2_2_void.stl,YES,2,"[-26.641, 53.541, 0.246]","[[-26.896, 52.914, 0.195], [-26.386, 54.168, 0.297]]"
5839581_2_2_void.stl,YES,3,"[-14.94, -34.302, 2.264]","[[-15.472, -35.072, 2.192], [-14.407, -33.533, 2.336]]"
5839581_2_2_void.stl,YES,4,"[-16.363, 73.897, 2.214]","[[-17.037, 72.621, 2.116], [-15.689, 75.174, 2.312]]"
5839581_2_2_void.stl,YES,5,"[16.2, 82.506, 0.852]","[[12.051, 77.023, 0.605], [20.349, 87.988, 1.099]]"
5839581_2_2_void.stl,YES,6,"[35.584, 56.015, 4.31]","[[34.826, 55.339, 4.218], [36.341, 56.691, 4.402]]"
5839581_2_2_void.stl,YES,7,"[15.022, -25.316, 2.171]","[[14.55, -25.89, 2.15], [15.494, -24.742, 2.191]]"
5846890_1_1_void.stl,YES,1,"[-5.22, -4.167, 0.828]","[[-5.641, -4.544, 0.756], [-4.8, -3.79, 0.899]]"
5846890_1_1_void.stl,YES,2,"[-7.175, 3.008, 1.288]","[[-7.178, 3.006, 1.287], [-7.173, 3.009, 1.288]]"
5846890_1_1_void.stl,YES,3,"[1.275, -9.745, 5.134]","[[1.224, -9.788, 5.125], [1.325, -9.701, 5.143]]"
5846890_1_1_void.stl,YES,4,"[2.171, 4.196, 8.7]","[[2.026, 4.034, 8.642], [2.316, 4.357, 8.757]]"
5846890_1_1_void.stl,YES,5,"[-2.114, 11.364, 7.846]","[[-2.13, 11.347, 7.838], [-2.098, 11.381, 7.854]]"
5846890_1_1_void.stl,YES,6,"[1.808, 3.774, 1.56]","[[1.722, 3.686, 1.533], [1.894, 3.863, 1.586]]"
5846890_1_1_void.stl,YES,7,"[1.377, -7.712, 1.562]","[[1.066, -7.849, 1.465], [1.687, -7.575, 1.658]]"
5846890_1_1_void.stl,YES,8,"[2.315, -3.481, 3.524]","[[2.315, -3.481, 3.524], [2.316, -3.481, 3.524]]"
5846890_1_1_void.stl,YES,9,"[1.151, 4.216, 9.745]","[[1.15, 4.215, 9.744], [1.152, 4.217, 9.745]]"
5846890_1_1_void.stl,YES,10,"[5.828, -8.519, 2.703]","[[5.533, -8.898, 2.595], [6.124, -8.141, 2.811]]"
5831456_1_0_void.stl,NO,,,
5840852_2_0_void.stl,YES,1,"[-0.289, 19.657, 6.322]","[[-0.301, 19.643, 6.316], [-0.277, 19.67, 6.328]]"
5840852_2_0_void.stl,YES,2,"[0.091, 24.304, 19.619]","[[-0.359, 24.014, 19.426], [0.541, 24.593, 19.812]]"
5840852_2_0_void.stl,YES,3,"[-0.547, 32.385, 13.785]","[[-0.548, 32.383, 13.785], [-0.546, 32.386, 13.786]]"
5840852_2_0_void.stl,YES,4,"[-0.269, 21.597, 3.712]","[[-0.481, 21.472, 3.625], [-0.056, 21.722, 3.799]]"
5840852_2_0_void.stl,YES,5,"[-0.313, 12.795, 17.687]","[[-0.314, 12.794, 17.686], [-0.312, 12.796, 17.688]]"
5840852_2_0_void.stl,YES,6,"[-0.194, 30.097, 10.292]","[[-0.219, 30.086, 10.281], [-0.168, 30.108, 10.303]]"
5840852_2_0_void.stl,YES,7,"[-0.72, 17.508, 16.313]","[[-0.728, 17.495, 16.309], [-0.712, 17.52, 16.317]]"
5840852_2_0_void.stl,YES,8,"[-0.409, 31.547, 6.276]","[[-0.717, 31.232, 6.071], [-0.1, 31.861, 6.481]]"
5840852_2_0_void.stl,YES,9,"[-0.369, 24.242, 2.109]","[[-0.37, 24.241, 2.109], [-0.369, 24.242, 2.109]]"
5840852_2_0_void.stl,YES,10,"[0.095, 28.902, 13.486]","[[-0.221, 28.638, 13.349], [0.411, 29.165, 13.624]]"
5840852_2_0_void.stl,YES,11,"[0.085, 17.474, 6.914]","[[-0.809, 16.557, 6.745], [0.979, 18.391, 7.084]]"
5856715_2_1_void.stl,NO,,,
5856715_2_0_void.stl,NO,,,
5844796_1_0_void.stl,NO,,,
5844796_1_1_void.stl,NO,,,
5800327_3_0_void.stl,YES,1,"[-2.625, 3.199, 12.424]","[[-2.628, 3.197, 12.419], [-2.621, 3.201, 12.429]]"
5806465_2_1_void.stl,NO,,,
5806465_2_0_void.stl,NO,,,
5800327_3_1_void.stl,YES,1,"[-0.74, 4.133, 1.592]","[[-0.78, 4.06, 1.482], [-0.7, 4.207, 1.703]]"
5771278_1_1_void.stl,YES,1,"[9.754, 11.902, 1.163]","[[9.674, 11.783, 1.139], [9.834, 12.022, 1.186]]"
5771278_1_1_void.stl,YES,2,"[23.467, 6.696, 0.238]","[[23.381, 6.669, 0.234], [23.553, 6.723, 0.243]]"
5771278_1_1_void.stl,YES,3,"[11.698, 12.52, 0.462]","[[11.147, 12.32, 0.395], [12.249, 12.719, 0.528]]"
5771278_1_1_void.stl,YES,4,"[21.308, 7.891, 1.096]","[[19.425, 6.328, 0.715], [23.191, 9.453, 1.478]]"
5771278_1_1_void.stl,YES,5,"[28.327, 21.898, 0.053]","[[28.319, 21.894, 0.052], [28.336, 21.901, 0.055]]"
5771278_1_1_void.stl,YES,6,"[14.016, 1.028, 0.492]","[[14.016, 1.028, 0.492], [14.017, 1.028, 0.492]]"
5771278_1_0_void.stl,YES,1,"[21.576, 20.256, 2.679]","[[21.433, 20.089, 2.654], [21.718, 20.422, 2.704]]"
5771278_1_0_void.stl,YES,2,"[9.675, 21.576, 1.239]","[[9.671, 21.574, 1.238], [9.678, 21.577, 1.24]]"
5771278_1_0_void.stl,YES,3,"[6.873, 8.771, 0.71]","[[4.431, 6.776, 0.47], [9.315, 10.766, 0.95]]"
5771278_1_0_void.stl,YES,4,"[22.739, 3.722, 0.751]","[[21.247, 2.606, 0.428], [24.231, 4.839, 1.074]]"
5846172_2_2_void.stl,YES,1,"[12.667, 8.209, 17.464]","[[12.644, 8.18, 17.434], [12.689, 8.239, 17.493]]"
5846172_2_2_void.stl,YES,2,"[16.599, 24.148, 14.826]","[[16.557, 24.126, 14.801], [16.641, 24.17, 14.851]]"
5874516_1_1_void.stl,YES,1,"[3.439, -0.398, 1.813]","[[3.363, -0.434, 1.784], [3.515, -0.363, 1.842]]"
5874516_1_1_void.stl,YES,2,"[3.314, 0.521, 1.427]","[[3.235, 0.427, 1.381], [3.393, 0.616, 1.472]]"
5874516_1_1_void.stl,YES,3,"[2.052, 1.782, 0.835]","[[2.052, 1.782, 0.835], [2.052, 1.782, 0.835]]"
5874516_1_1_void.stl,YES,4,"[0.3, 2.84, 1.459]","[[0.263, 2.827, 1.452], [0.338, 2.854, 1.466]]"
5874516_1_1_void.stl,YES,5,"[-0.939, 2.666, 1.163]","[[-0.939, 2.666, 1.163], [-0.939, 2.666, 1.163]]"
5874516_1_1_void.stl,YES,6,"[3.079, 0.556, 0.845]","[[3.079, 0.555, 0.844], [3.079, 0.556, 0.845]]"
5846172_2_3_void.stl,YES,1,"[10.846, 13.09, 10.777]","[[9.288, 11.851, 8.978], [12.405, 14.33, 12.577]]"
5846172_2_3_void.stl,YES,2,"[9.684, 3.522, 3.209]","[[9.643, 3.425, 3.148], [9.726, 3.62, 3.27]]"
5846172_2_3_void.stl,YES,3,"[18.574, 36.755, 9.011]","[[18.573, 36.755, 9.01], [18.574, 36.756, 9.012]]"
5874516_1_0_void.stl,YES,1,"[3.098, 0.079, 0.891]","[[3.098, 0.079, 0.891], [3.098, 0.08, 0.891]]"
5874516_1_0_void.stl,YES,2,"[3.726, -0.182, 0.513]","[[3.712, -0.19, 0.51], [3.74, -0.174, 0.515]]"
5836241_1_0_void.stl,YES,1,"[-26.647, 2.182, 10.65]","[[-26.656, 2.171, 10.647], [-26.637, 2.194, 10.654]]"
5836241_1_0_void.stl,YES,2,"[11.034, 0.505, 0.957]","[[9.729, -0.353, 0.603], [12.339, 1.362, 1.312]]"
5836241_1_0_void.stl,YES,3,"[35.029, -2.26, 7.626]","[[35.019, -2.269, 7.623], [35.038, -2.252, 7.629]]"
5795794_1_2_void.stl,YES,1,"[46.996, 119.083, 2.752]","[[46.994, 119.078, 2.752], [46.998, 119.088, 2.752]]"
5795794_1_2_void.stl,YES,2,"[19.294, 52.648, 1.745]","[[19.249, 52.568, 1.742], [19.338, 52.728, 1.749]]"
5795794_1_2_void.stl,YES,3,"[78.9, 92.994, 1.025]","[[78.9, 92.994, 1.025], [78.9, 92.995, 1.025]]"
5795794_1_2_void.stl,YES,4,"[59.099, 101.786, 4.267]","[[59.099, 101.785, 4.267], [59.1, 101.787, 4.267]]"
5795794_1_2_void.stl,YES,5,"[9.356, 53.763, 4.61]","[[9.319, 53.693, 4.605], [9.394, 53.834, 4.615]]"
5795794_1_2_void.stl,YES,6,"[1.184, 86.682, 7.034]","[[1.184, 86.682, 7.034], [1.184, 86.682, 7.034]]"
5795794_1_3_void.stl,YES,1,"[10.235, 38.342, 3.212]","[[10.234, 38.341, 3.212], [10.236, 38.343, 3.212]]"
5795794_1_3_void.stl,YES,2,"[1.086, 43.652, 5.259]","[[0.897, 43.348, 5.242], [1.276, 43.956, 5.276]]"
5797392_1_0_void.stl,YES,1,"[8.581, 33.923, 0.219]","[[8.406, 33.711, 0.136], [8.757, 34.136, 0.302]]"
5797392_1_0_void.stl,YES,2,"[23.953, 41.649, 3.605]","[[23.952, 41.648, 3.605], [23.953, 41.649, 3.605]]"
5797392_1_0_void.stl,YES,3,"[22.356, 35.45, 2.336]","[[22.315, 35.419, 2.322], [22.398, 35.481, 2.35]]"
5797392_1_0_void.stl,YES,4,"[23.38, 45.082, 2.016]","[[23.38, 45.082, 2.016], [23.381, 45.083, 2.017]]"
5797392_1_1_void.stl,YES,1,"[24.378, 41.532, 3.809]","[[24.007, 41.274, 3.663], [24.748, 41.789, 3.956]]"
5797392_1_1_void.stl,YES,2,"[17.036, 32.691, 9.465]","[[17.036, 32.691, 9.465], [17.036, 32.691, 9.465]]"
5797392_1_1_void.stl,YES,3,"[11.744, 46.63, 7.28]","[[11.697, 46.607, 7.258], [11.79, 46.652, 7.303]]"
5797392_1_1_void.stl,YES,4,"[8.509, 44.351, 3.255]","[[8.48, 44.326, 3.244], [8.539, 44.375, 3.267]]"
5805738_0_void.stl,NO,,,
5840784_5_0_void.stl,YES,1,"[238.887, 5.652, 13.67]","[[235.883, 5.148, 12.413], [241.892, 6.157, 14.928]]"
5840784_5_0_void.stl,YES,2,"[302.559, 3.013, 13.294]","[[302.504, 3.005, 13.253], [302.615, 3.022, 13.336]]"
5840784_5_0_void.stl,YES,3,"[237.179, 5.062, 63.212]","[[237.178, 5.062, 63.211], [237.181, 5.062, 63.213]]"
5840784_5_1_void.stl,YES,1,"[205.535, 21.535, 90.975]","[[205.534, 21.535, 90.974], [205.537, 21.535, 90.975]]"
5840784_5_1_void.stl,YES,2,"[272.904, 19.372, 99.46]","[[272.897, 19.371, 99.456], [272.911, 19.373, 99.464]]"
5840784_5_1_void.stl,YES,3,"[270.805, 6.834, 104.601]","[[269.34, 6.62, 104.146], [272.271, 7.047, 105.055]]"
5840784_5_1_void.stl,YES,4,"[243.087, 14.82, 105.779]","[[241.879, 14.533, 104.558], [244.294, 15.106, 107.0]]"
5414790_1_2_void.stl,YES,1,"[7.455, 10.151, 5.521]","[[5.272, 8.93, 4.789], [9.637, 11.372, 6.254]]"
5414790_1_2_void.stl,YES,2,"[2.133, 20.241, 2.66]","[[2.098, 20.173, 2.648], [2.167, 20.31, 2.672]]"
5414790_1_2_void.stl,YES,3,"[10.193, -2.707, 1.468]","[[8.996, -4.159, 0.959], [11.39, -1.256, 1.977]]"
5799425_3_3_void.stl,YES,1,"[0.292, 0.959, 0.246]","[[0.278, 0.905, 0.244], [0.306, 1.014, 0.249]]"
5799425_3_3_void.stl,YES,2,"[0.052, -1.477, 0.207]","[[-0.019, -2.599, 0.176], [0.123, -0.356, 0.238]]"
5799425_3_3_void.stl,YES,3,"[-0.235, -1.633, 0.054]","[[-0.262, -1.727, 0.042], [-0.207, -1.538, 0.067]]"
5799425_3_3_void.stl,YES,4,"[-0.096, -1.683, 0.199]","[[-0.141, -2.017, 0.184], [-0.051, -1.349, 0.213]]"
5799425_3_3_void.stl,YES,5,"[-0.301, 1.339, 0.239]","[[-0.358, 0.92, 0.189], [-0.244, 1.757, 0.289]]"
5799425_3_3_void.stl,YES,6,"[0.337, 0.741, 0.19]","[[0.315, 0.588, 0.179], [0.359, 0.893, 0.2]]"
5799425_3_2_void.stl,YES,1,"[0.357, -2.428, 0.095]","[[0.341, -2.495, 0.09], [0.372, -2.36, 0.1]]"
5799425_3_2_void.stl,YES,2,"[-0.167, 0.562, 0.258]","[[-0.222, 0.166, 0.233], [-0.112, 0.958, 0.284]]"
5785050_4_2_void.stl,YES,1,"[53.157, 15.154, 12.283]","[[53.086, 15.106, 12.272], [53.229, 15.202, 12.294]]"
5785050_4_2_void.stl,YES,2,"[51.933, 1.418, 15.454]","[[51.821, 1.368, 15.42], [52.045, 1.469, 15.487]]"
5785050_4_2_void.stl,YES,3,"[43.522, 12.175, 16.629]","[[43.329, 12.051, 16.605], [43.714, 12.299, 16.653]]"
5785050_4_2_void.stl,YES,4,"[52.068, -0.206, 9.721]","[[52.061, -0.209, 9.72], [52.074, -0.203, 9.722]]"
5785050_4_2_void.stl,YES,5,"[-9.963, -20.743, 5.237]","[[-10.238, -20.846, 5.22], [-9.689, -20.64, 5.254]]"
5785050_4_2_void.stl,YES,6,"[21.558, 10.325, 1.106]","[[21.531, 10.309, 1.103], [21.585, 10.34, 1.11]]"
5785050_4_2_void.stl,YES,7,"[23.814, 3.053, 8.705]","[[23.703, 2.955, 8.668], [23.925, 3.151, 8.742]]"
5785050_4_2_void.stl,YES,8,"[51.793, -15.081, 16.92]","[[51.295, -15.346, 16.839], [52.291, -14.816, 17.001]]"
5785050_4_3_void.stl,YES,1,"[23.0, -2.663, 15.359]","[[22.945, -2.679, 15.352], [23.055, -2.647, 15.366]]"
5785050_4_3_void.stl,YES,2,"[0.717, 22.54, 1.306]","[[0.612, 22.495, 1.288], [0.822, 22.585, 1.324]]"
5785050_4_3_void.stl,YES,3,"[1.75, -21.237, 0.235]","[[1.491, -21.338, 0.191], [2.008, -21.135, 0.278]]"
5785050_4_3_void.stl,YES,4,"[47.249, -16.005, 13.095]","[[45.084, -16.51, 12.766], [49.415, -15.499, 13.424]]"
5785050_4_3_void.stl,YES,5,"[49.364, 16.796, 14.504]","[[48.669, 16.517, 14.371], [50.059, 17.075, 14.637]]"
5785050_4_3_void.stl,YES,6,"[29.477, -21.615, 13.299]","[[29.228, -21.735, 13.265], [29.727, -21.495, 13.334]]"
5785050_4_3_void.stl,YES,7,"[54.33, 0.741, 14.582]","[[54.327, 0.74, 14.582], [54.333, 0.742, 14.583]]"
5765487_3_2_void.stl,YES,1,"[2.148, 12.14, 21.786]","[[1.931, 11.984, 21.725], [2.365, 12.296, 21.847]]"
5765487_3_2_void.stl,YES,2,"[9.409, 4.609, 17.272]","[[8.572, 3.58, 16.186], [10.247, 5.637, 18.358]]"
5765487_3_2_void.stl,YES,3,"[-19.489, 0.048, 24.225]","[[-19.658, -0.017, 24.09], [-19.319, 0.113, 24.36]]"
5765487_3_2_void.stl,YES,4,"[7.113, -9.907, 10.336]","[[6.634, -10.476, 9.837], [7.593, -9.338, 10.834]]"
5765487_3_2_void.stl,YES,5,"[14.38, 16.462, 8.355]","[[14.248, 16.388, 8.213], [14.512, 16.536, 8.496]]"
5765487_3_2_void.stl,YES,6,"[23.939, -5.166, 17.23]","[[23.833, -5.333, 17.157], [24.045, -4.999, 17.304]]"
5862256_1_0_void.stl,NO,,,
5862256_1_1_void.stl,NO,,,
5821964_1_1_void.stl,NO,,,
5821964_1_0_void.stl,YES,1,"[31.99, 6.519, 3.46]","[[31.989, 6.519, 3.46], [31.99, 6.52, 3.46]]"
5821964_1_0_void.stl,YES,2,"[11.231, -4.145, 2.433]","[[10.965, -4.35, 2.291], [11.497, -3.94, 2.574]]"
5821964_1_0_void.stl,YES,3,"[3.918, -5.632, 17.933]","[[3.88, -5.649, 17.915], [3.955, -5.614, 17.95]]"
5821964_1_0_void.stl,YES,4,"[23.471, -4.374, 5.849]","[[23.252, -4.483, 5.77], [23.691, -4.264, 5.928]]"
5821964_1_0_void.stl,YES,5,"[-5.204, 0.823, 1.737]","[[-5.951, 0.056, 1.088], [-4.457, 1.591, 2.387]]"
5846103_2_3_void.stl,YES,1,"[11.37, 0.163, 15.954]","[[11.36, 0.16, 15.948], [11.379, 0.166, 15.96]]"
5846103_2_3_void.stl,YES,2,"[14.784, 5.132, 6.667]","[[14.385, 5.077, 6.161], [15.183, 5.187, 7.172]]"
5846103_2_3_void.stl,YES,3,"[11.256, 0.538, 6.419]","[[11.253, 0.536, 6.415], [11.259, 0.541, 6.422]]"
5846103_2_2_void.stl,YES,1,"[15.216, 1.434, 10.798]","[[15.087, 1.404, 10.749], [15.344, 1.464, 10.846]]"
5846103_2_2_void.stl,YES,2,"[5.954, 5.911, 11.125]","[[5.829, 5.873, 10.999], [6.079, 5.949, 11.25]]"
5846103_2_2_void.stl,YES,3,"[10.1, 2.45, 14.651]","[[9.992, 2.435, 14.52], [10.207, 2.464, 14.783]]"
5803369_3_0_void.stl,NO,,,
5803369_3_1_void.stl,NO,,,
5834623_1_2_void.stl,NO,,,
5568839_1_1_void.stl,NO,,,
5568839_1_0_void.stl,NO,,,
5709416_5_0_void.stl,YES,1,"[10.388, 27.73, 59.749]","[[10.387, 27.729, 59.748], [10.388, 27.73, 59.749]]"
5709416_5_0_void.stl,YES,2,"[14.179, 7.152, 53.603]","[[14.177, 7.151, 53.6], [14.181, 7.152, 53.606]]"
5709416_5_0_void.stl,YES,3,"[64.444, 18.272, 0.724]","[[64.443, 18.271, 0.723], [64.445, 18.272, 0.725]]"
5709416_5_1_void.stl,YES,1,"[3.742, 20.46, 43.58]","[[3.68, 20.442, 43.497], [3.805, 20.478, 43.664]]"
5709416_5_1_void.stl,YES,2,"[65.465, 25.275, 54.651]","[[64.954, 25.124, 54.314], [65.977, 25.426, 54.989]]"
5709416_5_1_void.stl,YES,3,"[1.476, 8.907, 68.897]","[[1.316, 8.847, 68.775], [1.635, 8.967, 69.019]]"
5709416_5_1_void.stl,YES,4,"[3.677, 20.237, 33.689]","[[3.668, 20.234, 33.678], [3.685, 20.24, 33.701]]"
5709416_5_1_void.stl,YES,5,"[30.229, 28.78, 54.201]","[[30.211, 28.769, 54.186], [30.247, 28.79, 54.216]]"
5840852_3_2_void.stl,NO,,,
5840852_3_3_void.stl,NO,,,
5838716_2_0_void.stl,NO,,,
5846172_3_0_void.stl,YES,1,"[7.774, 4.475, 12.839]","[[7.773, 4.475, 12.839], [7.774, 4.476, 12.839]]"
5846172_3_0_void.stl,YES,2,"[9.95, 7.155, 11.452]","[[9.932, 7.136, 11.434], [9.967, 7.175, 11.47]]"
5846172_3_0_void.stl,YES,3,"[5.382, 5.165, 3.109]","[[5.382, 5.165, 3.109], [5.382, 5.166, 3.109]]"
5846172_3_0_void.stl,YES,4,"[2.115, 7.201, 3.61]","[[2.068, 7.142, 3.551], [2.162, 7.26, 3.669]]"
5846172_3_0_void.stl,YES,5,"[8.81, 9.938, 13.026]","[[8.572, 9.5, 12.853], [9.049, 10.376, 13.198]]"
5846172_3_0_void.stl,YES,6,"[8.028, 6.692, 12.515]","[[8.008, 6.666, 12.476], [8.047, 6.719, 12.554]]"
5846172_3_1_void.stl,YES,1,"[12.535, 19.09, 13.106]","[[12.499, 19.061, 13.065], [12.57, 19.119, 13.146]]"
5815969_5_2_void.stl,NO,,,
5785245_2_0_void.stl,YES,1,"[22.32, 14.034, 1.153]","[[22.319, 14.033, 1.152], [22.322, 14.034, 1.154]]"
5785245_2_0_void.stl,YES,2,"[33.041, 0.204, 1.312]","[[32.967, 0.173, 1.257], [33.116, 0.235, 1.367]]"
5785245_2_0_void.stl,YES,3,"[18.192, -1.635, 14.011]","[[18.14, -1.658, 13.985], [18.244, -1.611, 14.036]]"
5785245_2_0_void.stl,YES,4,"[6.264, 0.855, 6.84]","[[6.215, 0.822, 6.809], [6.313, 0.887, 6.872]]"
5785245_2_0_void.stl,YES,5,"[7.463, 0.374, 6.187]","[[7.442, 0.363, 6.175], [7.483, 0.386, 6.199]]"
5785245_2_0_void.stl,YES,6,"[28.487, 6.81, 4.705]","[[28.487, 6.809, 4.704], [28.488, 6.811, 4.705]]"
5785245_2_1_void.stl,YES,1,"[10.021, 14.05, 17.184]","[[10.021, 14.05, 17.184], [10.022, 14.05, 17.185]]"
5785245_2_1_void.stl,YES,2,"[14.277, 7.09, 5.702]","[[14.276, 7.09, 5.702], [14.277, 7.09, 5.702]]"
5785245_2_1_void.stl,YES,3,"[18.433, -7.748, 2.408]","[[18.43, -7.751, 2.405], [18.435, -7.746, 2.411]]"
5785245_2_1_void.stl,YES,4,"[25.328, -6.084, 2.554]","[[25.299, -6.112, 2.539], [25.357, -6.057, 2.569]]"
5785245_2_1_void.stl,YES,5,"[13.737, 3.888, 15.455]","[[13.696, 3.865, 15.433], [13.779, 3.912, 15.476]]"
5785245_2_1_void.stl,YES,6,"[36.494, 5.567, 5.675]","[[36.406, 5.533, 5.625], [36.583, 5.602, 5.724]]"
5785245_2_1_void.stl,YES,7,"[15.801, 5.259, 14.349]","[[15.799, 5.258, 14.349], [15.803, 5.26, 14.35]]"
5785245_2_1_void.stl,YES,8,"[28.97, 3.502, 10.235]","[[28.811, 3.362, 10.16], [29.129, 3.642, 10.311]]"
5831735_1_3_void.stl,YES,1,"[0.669, -93.56, 0.327]","[[0.367, -94.064, 0.282], [0.971, -93.056, 0.371]]"
5831735_1_3_void.stl,YES,2,"[-89.453, 13.84, 2.975]","[[-89.466, 13.825, 2.974], [-89.44, 13.856, 2.976]]"
5831735_1_2_void.stl,YES,1,"[26.696, -83.881, 1.752]","[[26.677, -83.902, 1.75], [26.716, -83.86, 1.754]]"
5785050_5_0_void.stl,YES,1,"[24.832, 3.404, 2.472]","[[24.69, 3.355, 2.45], [24.975, 3.452, 2.493]]"
5785050_5_0_void.stl,YES,2,"[18.814, -8.969, 15.398]","[[18.592, -9.041, 15.33], [19.037, -8.897, 15.467]]"
5785050_5_0_void.stl,YES,3,"[54.494, -14.81, 20.547]","[[54.493, -14.81, 20.547], [54.495, -14.81, 20.547]]"
5785050_5_0_void.stl,YES,4,"[-27.637, -21.8, 0.934]","[[-28.674, -22.331, 0.606], [-26.6, -21.27, 1.262]]"
5785050_5_0_void.stl,YES,5,"[23.519, -1.998, 10.101]","[[23.363, -2.08, 10.025], [23.675, -1.916, 10.176]]"
5785050_5_0_void.stl,YES,6,"[17.268, -16.023, 1.071]","[[17.259, -16.031, 1.067], [17.278, -16.015, 1.076]]"
5785050_5_0_void.stl,YES,7,"[57.413, -18.663, 4.22]","[[57.411, -18.664, 4.219], [57.415, -18.661, 4.221]]"
5785050_5_1_void.stl,YES,1,"[23.322, -9.544, 18.597]","[[23.268, -9.597, 18.582], [23.375, -9.492, 18.612]]"
5785050_5_1_void.stl,YES,2,"[45.511, 0.468, 25.903]","[[45.251, 0.209, 25.744], [45.771, 0.728, 26.061]]"
5785050_5_1_void.stl,YES,3,"[-34.188, -19.278, 0.163]","[[-34.204, -19.282, 0.16], [-34.173, -19.275, 0.166]]"
5785050_5_1_void.stl,YES,4,"[20.835, 16.41, 9.654]","[[20.79, 16.394, 9.637], [20.881, 16.425, 9.671]]"
5785050_5_1_void.stl,YES,5,"[25.975, 12.874, 21.103]","[[25.874, 12.808, 21.044], [26.077, 12.94, 21.161]]"
5785050_5_1_void.stl,YES,6,"[12.642, -20.888, 4.378]","[[11.439, -21.167, 4.108], [13.844, -20.608, 4.648]]"
5785050_5_1_void.stl,YES,7,"[-34.502, 8.935, 1.026]","[[-34.509, 8.934, 1.025], [-34.495, 8.937, 1.027]]"
5785050_5_1_void.stl,YES,8,"[13.769, -16.175, 2.468]","[[13.758, -16.183, 2.465], [13.78, -16.168, 2.471]]"
5785050_5_1_void.stl,YES,9,"[23.364, -17.245, 19.041]","[[23.358, -17.248, 19.039], [23.37, -17.242, 19.043]]"
5903116_1_3_void.stl,YES,1,"[-10.786, 4.722, 36.191]","[[-10.787, 4.722, 36.19], [-10.786, 4.723, 36.192]]"
5903116_1_3_void.stl,YES,2,"[4.897, 1.977, 11.415]","[[4.88, 1.97, 11.389], [4.913, 1.983, 11.441]]"
5903116_1_3_void.stl,YES,3,"[-12.751, 2.01, 33.245]","[[-12.752, 2.01, 33.244], [-12.75, 2.011, 33.246]]"
5903116_1_3_void.stl,YES,4,"[-4.528, 1.026, 37.702]","[[-4.529, 1.026, 37.701], [-4.527, 1.027, 37.702]]"
