file,has_hidden_void,void_num,center_mass,bounds
5830353_1_5_void.stl,YES,4,"[-1.214, 0.535, 0.705]","[[-1.224, 0.522, 0.701], [-1.204, 0.548, 0.709]]"
5830353_1_5_void.stl,YES,5,"[0.934, 0.893, 0.684]","[[0.852, 0.818, 0.669], [1.015, 0.968, 0.7]]"
5765487_3_1_void.stl,YES,1,"[3.617, 10.886, 18.812]","[[3.616, 10.885, 18.812], [3.618, 10.887, 18.813]]"
5765487_3_1_void.stl,YES,2,"[-10.517, 6.389, 16.167]","[[-10.544, 6.374, 16.16], [-10.49, 6.403, 16.175]]"
5765487_3_1_void.stl,YES,3,"[-5.311, 12.717, 4.503]","[[-5.324, 12.709, 4.487], [-5.298, 12.726, 4.518]]"
5856398_1_4_void.stl,NO,,,
5765487_3_0_void.stl,YES,1,"[23.196, -2.269, 11.36]","[[21.642, -2.961, 10.313], [24.75, -1.578, 12.407]]"
5830353_1_4_void.stl,YES,1,"[0.919, -1.48, 0.637]","[[0.918, -1.481, 0.636], [0.92, -1.479, 0.637]]"
5830353_1_4_void.stl,YES,2,"[-0.691, 1.49, 0.506]","[[-0.691, 1.489, 0.506], [-0.69, 1.49, 0.506]]"
5830353_1_4_void.stl,YES,3,"[-1.312, -0.503, 0.406]","[[-1.312, -0.504, 0.406], [-1.311, -0.503, 0.406]]"
5785050_5_8_void.stl,YES,1,"[52.342, -7.41, 3.765]","[[52.342, -7.41, 3.765], [52.342, -7.41, 3.765]]"
5785050_5_8_void.stl,YES,2,"[23.127, 8.806, 17.103]","[[23.122, 8.802, 17.101], [23.131, 8.809, 17.105]]"
5922756_1_2_void.stl,NO,,,
5922756_1_3_void.stl,NO,,,
5834623_1_7_void.stl,NO,,,
5868332_1_1_void.stl,YES,1,"[24.522, 9.755, 15.217]","[[24.447, 9.671, 15.037], [24.596, 9.839, 15.396]]"
5868332_1_0_void.stl,YES,1,"[25.287, 14.487, 27.057]","[[25.191, 14.397, 26.902], [25.384, 14.578, 27.213]]"
5834623_1_6_void.stl,NO,,,
5885189_1_0_void.stl,NO,,,
5885189_1_1_void.stl,NO,,,
5868576_2_1_void.stl,NO,,,
5847293_2_0_void.stl,YES,1,"[12.732, 2.903, 0.071]","[[12.463, 2.847, 0.059], [13.001, 2.959, 0.082]]"
5847293_2_1_void.stl,YES,1,"[53.267, 7.006, 0.467]","[[53.257, 7.002, 0.467], [53.277, 7.01, 0.467]]"
5847293_2_1_void.stl,YES,2,"[41.546, 5.984, 0.803]","[[41.543, 5.983, 0.803], [41.549, 5.985, 0.803]]"
5847293_2_1_void.stl,YES,3,"[57.794, 1.594, 1.726]","[[52.222, 1.084, 1.624], [63.366, 2.105, 1.829]]"
5847293_2_1_void.stl,YES,4,"[25.652, 8.24, 1.554]","[[1.079, 6.396, 1.219], [50.225, 10.083, 1.889]]"
5868576_2_0_void.stl,YES,1,"[13.148, 1.593, 8.496]","[[13.144, 1.592, 8.495], [13.151, 1.595, 8.497]]"
5868576_2_0_void.stl,YES,2,"[10.608, 9.213, 7.073]","[[10.558, 9.17, 7.06], [10.659, 9.256, 7.086]]"
5758968_1_3_void.stl,YES,1,"[-7.539, -6.198, 3.34]","[[-7.548, -6.204, 3.337], [-7.53, -6.191, 3.344]]"
5758968_1_3_void.stl,YES,2,"[-13.129, 20.958, 4.141]","[[-13.131, 20.957, 4.14], [-13.127, 20.958, 4.142]]"
5837782_1_9_void.stl,NO,,,
5765487_4_0_void.stl,YES,1,"[-9.198, 20.98, 22.979]","[[-9.202, 20.975, 22.975], [-9.195, 20.985, 22.984]]"
5765487_4_0_void.stl,YES,2,"[10.552, 14.991, 2.859]","[[9.88, 14.759, 2.23], [11.224, 15.222, 3.489]]"
5758968_1_2_void.stl,YES,1,"[-10.896, -7.944, 4.711]","[[-11.063, -8.103, 4.521], [-10.729, -7.785, 4.902]]"
5758968_1_2_void.stl,YES,2,"[25.743, -2.181, 1.414]","[[25.003, -2.651, 1.077], [26.482, -1.711, 1.751]]"
5837782_1_8_void.stl,NO,,,
5765487_4_1_void.stl,YES,1,"[23.851, -6.098, 7.952]","[[21.313, -8.341, 5.913], [26.389, -3.854, 9.99]]"
5765487_4_1_void.stl,YES,2,"[27.968, 1.245, 39.512]","[[27.708, 1.056, 39.397], [28.229, 1.434, 39.627]]"
5765487_4_1_void.stl,YES,3,"[25.708, 18.354, 19.525]","[[25.707, 18.353, 19.524], [25.71, 18.355, 19.526]]"
5765487_4_1_void.stl,YES,4,"[-13.681, 23.87, 49.705]","[[-13.859, 23.727, 49.566], [-13.502, 24.014, 49.845]]"
5832007_1_1_void.stl,NO,,,
5773521_3_1_void.stl,NO,,,
5773521_3_0_void.stl,NO,,,
5815969_5_6_void.stl,NO,,,
5761618_1_0_void.stl,NO,,,
5815969_5_7_void.stl,YES,1,"[39.782, 27.614, 13.764]","[[39.663, 27.32, 13.563], [39.901, 27.908, 13.966]]"
5815969_5_7_void.stl,YES,2,"[31.394, 41.417, 1.779]","[[31.369, 41.396, 1.75], [31.419, 41.438, 1.808]]"
5761618_1_1_void.stl,NO,,,
5882023_1_1_void.stl,YES,1,"[58.202, -0.81, 2.16]","[[58.04, -0.957, 2.136], [58.364, -0.664, 2.183]]"
5882023_1_0_void.stl,NO,,,
5831426_1_0_void.stl,NO,,,
5831426_1_1_void.stl,NO,,,
5840852_3_6_void.stl,NO,,,
5840852_3_7_void.stl,NO,,,
5840784_2_2_void.stl,YES,1,"[204.657, 15.435, 31.1]","[[202.507, 15.102, 30.117], [206.806, 15.768, 32.083]]"
5840784_2_2_void.stl,YES,2,"[280.343, 22.75, 25.907]","[[280.241, 22.733, 25.846], [280.445, 22.768, 25.969]]"
5568839_1_5_void.stl,NO,,,
5568839_1_4_void.stl,NO,,,
5840784_2_3_void.stl,YES,1,"[261.511, 3.864, 7.923]","[[258.388, 3.16, 3.44], [264.634, 4.568, 12.406]]"
5799425_4_1_void.stl,YES,1,"[-0.203, 0.08, 0.999]","[[-0.22, -0.314, 0.95], [-0.186, 0.474, 1.048]]"
5799425_4_1_void.stl,YES,2,"[0.147, 0.383, 0.898]","[[0.084, -1.295, 0.694], [0.21, 2.06, 1.102]]"
5799425_4_1_void.stl,YES,3,"[-0.169, 1.5, 1.314]","[[-0.17, 1.473, 1.312], [-0.167, 1.528, 1.317]]"
5857991_1_0_void.stl,NO,,,
5799425_4_0_void.stl,YES,1,"[-0.018, 2.868, 1.241]","[[-0.063, 1.951, 1.129], [0.028, 3.785, 1.354]]"
5799425_4_0_void.stl,YES,2,"[-0.136, -2.437, 1.08]","[[-0.136, -2.437, 1.08], [-0.136, -2.436, 1.08]]"
5799425_4_0_void.stl,YES,3,"[0.174, -4.679, 0.795]","[[0.131, -4.994, 0.743], [0.217, -4.364, 0.847]]"
5857991_1_1_void.stl,NO,,,
5803922_1_3_void.stl,YES,1,"[-10.947, 2.26, 13.762]","[[-10.976, 2.215, 13.733], [-10.917, 2.306, 13.791]]"
5803922_1_2_void.stl,YES,1,"[-0.268, -3.741, 21.401]","[[-0.268, -3.741, 21.4], [-0.268, -3.741, 21.401]]"
5803922_1_2_void.stl,YES,2,"[-15.777, 3.855, 18.089]","[[-15.777, 3.854, 18.089], [-15.777, 3.855, 18.09]]"
5803922_1_2_void.stl,YES,3,"[-5.014, 0.208, 80.271]","[[-5.022, 0.201, 80.254], [-5.006, 0.214, 80.289]]"
5921592_1_0_void.stl,NO,,,
5921592_1_1_void.stl,YES,1,"[2.476, -8.951, 1.057]","[[2.35, -9.113, 1.033], [2.602, -8.789, 1.082]]"
5803369_4_8_void.stl,NO,,,
5803369_4_9_void.stl,NO,,,
5805228_1_5_void.stl,YES,1,"[-53.565, 14.019, 9.629]","[[-53.569, 14.014, 9.628], [-53.561, 14.025, 9.629]]"
5805228_1_5_void.stl,YES,2,"[44.831, -56.111, 2.813]","[[44.831, -56.111, 2.813], [44.831, -56.111, 2.813]]"
5805228_1_4_void.stl,YES,1,"[50.351, -23.07, 4.247]","[[50.347, -23.075, 4.245], [50.355, -23.064, 4.25]]"
5805228_1_4_void.stl,YES,2,"[47.31, 65.285, 5.79]","[[46.228, 64.164, 5.622], [48.391, 66.406, 5.958]]"
5831735_1_6_void.stl,NO,,,
5765652_2_0_void.stl,YES,1,"[0.0, 10.0, 10.0]","[[-9.2, 0.8, 0.8], [9.2, 19.2, 19.2]]"
5765652_2_0_void.stl,YES,2,"[-7.873, 5.211, 0.161]","[[-7.909, 5.19, 0.113], [-7.838, 5.233, 0.208]]"
5796265_1_1_void.stl,NO,,,
5823799_6_2_void.stl,NO,,,
5785050_5_4_void.stl,YES,1,"[8.664, -18.262, 2.533]","[[8.65, -18.269, 2.529], [8.678, -18.256, 2.536]]"
5765652_2_1_void.stl,YES,1,"[-0.0, 10.0, 10.0]","[[-9.2, 0.8, 0.8], [9.2, 19.2, 19.2]]"
5785050_5_5_void.stl,YES,1,"[53.625, -6.679, 18.886]","[[53.086, -6.823, 18.791], [54.165, -6.535, 18.98]]"
5823799_6_3_void.stl,NO,,,
5434965_1_2_void.stl,YES,1,"[-7.867, -8.407, 3.014]","[[-7.946, -8.496, 2.993], [-7.788, -8.318, 3.034]]"
5796265_1_0_void.stl,YES,1,"[-13.456, 69.88, 2.935]","[[-13.457, 69.88, 2.935], [-13.456, 69.88, 2.935]]"
5805749_3_0_void.stl,YES,1,"[4.414, 4.644, 8.329]","[[4.412, 4.643, 8.329], [4.415, 4.644, 8.329]]"
5821387_1_0_void.stl,NO,,,
5803369_11_2_void.stl,NO,,,
5803369_11_3_void.stl,NO,,,
5709416_3_0_void.stl,NO,,,
5709416_3_1_void.stl,YES,1,"[6.416, 6.736, 43.951]","[[6.406, 6.733, 43.944], [6.425, 6.739, 43.958]]"
5709416_3_1_void.stl,YES,2,"[34.579, 13.299, 21.401]","[[34.578, 13.298, 21.399], [34.581, 13.3, 21.403]]"
5834358_1_7_void.stl,YES,1,"[2.348, -25.036, 1.711]","[[2.319, -25.06, 1.707], [2.378, -25.011, 1.716]]"
5834358_1_7_void.stl,YES,2,"[-18.88, 28.552, 4.229]","[[-18.989, 28.392, 4.214], [-18.771, 28.712, 4.244]]"
5840852_5_2_void.stl,YES,1,"[-20.105, 11.22, 10.46]","[[-20.761, 10.538, 10.346], [-19.449, 11.902, 10.574]]"
5819966_1_4_void.stl,NO,,,
5834358_1_6_void.stl,YES,1,"[16.469, 27.668, 5.966]","[[16.441, 27.638, 5.963], [16.497, 27.698, 5.969]]"
5834358_1_6_void.stl,YES,2,"[-19.678, -13.885, 7.678]","[[-19.69, -13.923, 7.674], [-19.667, -13.847, 7.681]]"
5840852_5_3_void.stl,YES,1,"[-14.405, 12.83, 17.491]","[[-14.708, 12.559, 17.389], [-14.101, 13.101, 17.594]]"
5840852_5_3_void.stl,YES,2,"[10.21, 18.065, 12.835]","[[1.957, 3.787, 7.835], [18.462, 32.343, 17.835]]"
5840852_5_3_void.stl,YES,3,"[-4.172, 15.103, 9.893]","[[-5.267, 14.612, 9.545], [-3.076, 15.594, 10.24]]"
5840852_5_3_void.stl,YES,4,"[-7.951, 18.389, 4.873]","[[-10.909, 12.775, 3.436], [-4.993, 24.003, 6.309]]"
5731853_1_0_void.stl,NO,,,
5780726_1_3_void.stl,NO,,,
5731853_1_1_void.stl,YES,1,"[106.644, 5.56, 97.796]","[[96.955, 4.519, 94.724], [116.332, 6.6, 100.868]]"
5731853_1_1_void.stl,YES,2,"[-14.754, 21.412, 50.061]","[[-14.76, 21.41, 50.055], [-14.748, 21.413, 50.067]]"
5780726_1_2_void.stl,NO,,,
5822526_1_4_void.stl,NO,,,
5815969_3_2_void.stl,YES,1,"[12.052, 0.765, 6.9]","[[12.041, 0.724, 6.871], [12.062, 0.805, 6.929]]"
5815969_3_3_void.stl,YES,1,"[19.302, 41.898, 49.213]","[[19.285, 41.861, 49.193], [19.319, 41.935, 49.234]]"
5921362_1_3_void.stl,YES,1,"[1.825, 10.105, 4.292]","[[1.821, 10.098, 4.291], [1.829, 10.112, 4.293]]"
5921362_1_3_void.stl,YES,2,"[-10.286, 3.494, 2.726]","[[-10.286, 3.494, 2.726], [-10.285, 3.494, 2.726]]"
5908466_1_3_void.stl,NO,,,
5838704_2_5_void.stl,NO,,,
5908466_1_2_void.stl,NO,,,
5921362_1_2_void.stl,YES,1,"[10.414, -0.625, 2.412]","[[10.408, -0.639, 2.409], [10.42, -0.612, 2.414]]"
5921362_1_2_void.stl,YES,2,"[-5.751, -9.12, 0.837]","[[-5.752, -9.122, 0.837], [-5.75, -9.118, 0.837]]"
5838704_2_4_void.stl,NO,,,
5826410_1_6_void.stl,NO,,,
5840852_9_0_void.stl,YES,1,"[-13.436, -11.361, 19.834]","[[-13.845, -11.853, 19.38], [-13.026, -10.869, 20.288]]"
5840852_9_0_void.stl,YES,2,"[-5.226, -9.211, 15.434]","[[-9.805, -15.493, 10.984], [-0.648, -2.928, 19.884]]"
5840852_9_0_void.stl,YES,3,"[-17.598, -2.034, 5.092]","[[-20.299, -4.418, 3.448], [-14.896, 0.35, 6.736]]"
5840852_9_0_void.stl,YES,4,"[16.599, 28.064, 15.167]","[[16.389, 27.884, 14.96], [16.808, 28.243, 15.373]]"
5840852_9_0_void.stl,YES,5,"[9.983, -16.746, 21.19]","[[9.97, -16.764, 21.181], [9.997, -16.729, 21.2]]"
5849854_2_8_void.stl,NO,,,
5826410_1_7_void.stl,NO,,,
5840852_9_1_void.stl,YES,1,"[5.294, -23.941, 20.221]","[[4.189, -26.194, 18.753], [6.398, -21.688, 21.689]]"
5840852_9_1_void.stl,YES,2,"[-5.922, -13.06, 14.647]","[[-6.581, -13.605, 14.33], [-5.263, -12.514, 14.964]]"
5840852_9_1_void.stl,YES,3,"[13.956, 13.552, 12.618]","[[13.832, 13.432, 12.516], [14.08, 13.672, 12.721]]"
5849854_2_9_void.stl,NO,,,
5771278_1_5_void.stl,YES,1,"[20.016, 12.922, 3.286]","[[20.016, 12.922, 3.286], [20.017, 12.923, 3.286]]"
5771278_1_4_void.stl,YES,1,"[30.104, 7.966, 0.157]","[[30.104, 7.966, 0.157], [30.105, 7.966, 0.157]]"
5874516_1_5_void.stl,YES,1,"[2.268, 0.578, 1.0]","[[2.202, 0.509, 0.947], [2.334, 0.647, 1.052]]"
5874516_1_5_void.stl,YES,2,"[2.128, 1.084, 1.779]","[[2.128, 1.084, 1.779], [2.128, 1.084, 1.779]]"
5846172_2_6_void.stl,YES,1,"[10.224, 34.906, 11.845]","[[10.224, 34.906, 11.845], [10.225, 34.907, 11.845]]"
5846172_2_6_void.stl,YES,2,"[25.367, 1.136, 19.877]","[[24.719, 0.304, 19.194], [26.015, 1.968, 20.56]]"
5874516_1_4_void.stl,YES,1,"[-2.525, 0.827, 1.748]","[[-2.525, 0.827, 1.747], [-2.524, 0.827, 1.748]]"
5874516_1_4_void.stl,YES,2,"[-1.707, -2.327, 1.39]","[[-1.707, -2.327, 1.39], [-1.707, -2.327, 1.39]]"
5874516_1_4_void.stl,YES,3,"[-1.386, 2.259, 0.847]","[[-1.386, 2.259, 0.847], [-1.386, 2.259, 0.847]]"
5846172_2_7_void.stl,NO,,,
5844796_1_4_void.stl,NO,,,
5873277_1_0_void.stl,NO,,,
5840784_3_0_void.stl,NO,,,
5844796_1_5_void.stl,NO,,,
5840784_3_1_void.stl,NO,,,
5873277_1_1_void.stl,NO,,,
5800327_3_4_void.stl,YES,1,"[3.737, 2.279, 3.194]","[[3.717, 2.256, 3.16], [3.758, 2.301, 3.227]]"
5800327_3_5_void.stl,YES,1,"[3.519, 2.335, 1.5]","[[3.495, 2.323, 1.465], [3.543, 2.347, 1.535]]"
5799425_5_2_void.stl,NO,,,
5709416_4_6_void.stl,YES,1,"[24.45, 7.194, 33.213]","[[24.45, 7.193, 33.212], [24.451, 7.194, 33.213]]"
5709416_4_7_void.stl,YES,1,"[28.098, 5.841, 6.222]","[[28.098, 5.841, 6.222], [28.098, 5.841, 6.223]]"
5856715_2_5_void.stl,NO,,,
5856715_2_4_void.stl,NO,,,
5911816_6_3_void.stl,NO,,,
5911816_6_2_void.stl,NO,,,
5758968_1_9_void.stl,YES,1,"[12.944, -4.765, 0.782]","[[12.936, -4.769, 0.778], [12.952, -4.761, 0.787]]"
5831402_1_1_void.stl,YES,1,"[8.272, -1.652, 25.235]","[[8.268, -1.655, 25.224], [8.276, -1.649, 25.247]]"
5831402_1_1_void.stl,YES,2,"[2.913, -3.268, 83.462]","[[2.913, -3.269, 83.461], [2.914, -3.268, 83.464]]"
5837782_1_3_void.stl,YES,1,"[45.33, -33.383, 1.986]","[[45.33, -33.383, 1.986], [45.33, -33.383, 1.987]]"
5837782_1_3_void.stl,YES,2,"[-40.922, -27.474, 0.489]","[[-40.954, -27.509, 0.485], [-40.89, -27.438, 0.493]]"
5837782_1_3_void.stl,YES,3,"[47.971, 17.103, 0.645]","[[47.753, 16.832, 0.626], [48.189, 17.375, 0.665]]"
5837782_1_3_void.stl,YES,4,"[-13.439, 18.284, 1.093]","[[-14.665, 17.463, 0.8], [-12.214, 19.104, 1.387]]"
5837782_1_3_void.stl,YES,5,"[-23.834, 7.965, 1.602]","[[-23.839, 7.957, 1.601], [-23.829, 7.973, 1.602]]"
5758968_1_8_void.stl,YES,1,"[-16.677, -2.452, 2.537]","[[-17.798, -3.032, 1.868], [-15.556, -1.872, 3.205]]"
5758968_1_8_void.stl,YES,2,"[-14.138, 2.825, 0.421]","[[-14.139, 2.823, 0.42], [-14.136, 2.826, 0.422]]"
5830102_1_0_void.stl,YES,1,"[-3.646, -17.789, 0.801]","[[-3.722, -17.86, 0.774], [-3.57, -17.717, 0.828]]"
5830102_1_0_void.stl,YES,2,"[-25.989, 54.506, 39.884]","[[-26.022, 54.471, 39.873], [-25.956, 54.54, 39.895]]"
5831402_1_0_void.stl,NO,,,
5837782_1_2_void.stl,NO,,,
5785050_2_2_void.stl,YES,1,"[-9.154, 0.882, 15.182]","[[-12.235, -1.177, 12.134], [-6.072, 2.941, 18.23]]"
5785050_2_2_void.stl,YES,2,"[-5.94, -5.793, 18.192]","[[-6.358, -6.072, 17.836], [-5.522, -5.513, 18.547]]"
5785050_2_2_void.stl,YES,3,"[7.696, 3.686, 16.504]","[[6.004, 2.534, 14.814], [9.388, 4.838, 18.195]]"
5785050_2_2_void.stl,YES,4,"[-9.55, -1.12, 28.747]","[[-10.849, -2.058, 28.006], [-8.252, -0.183, 29.487]]"
5785050_2_3_void.stl,YES,1,"[-0.292, 6.183, 32.009]","[[-2.069, 5.056, 30.991], [1.485, 7.309, 33.027]]"
5785050_2_3_void.stl,YES,2,"[10.136, -9.109, 17.256]","[[9.765, -9.564, 16.628], [10.507, -8.654, 17.885]]"
5785050_2_3_void.stl,YES,3,"[13.145, -0.275, 12.256]","[[10.539, -1.255, 9.799], [15.751, 0.705, 14.714]]"
5784673_1_0_void.stl,NO,,,
5836241_1_4_void.stl,YES,1,"[35.766, -5.857, 14.746]","[[35.608, -6.033, 14.689], [35.924, -5.68, 14.804]]"
5836241_1_5_void.stl,NO,,,
5903116_6_0_void.stl,YES,1,"[1.551, 2.751, 1.393]","[[1.527, 2.738, 1.386], [1.575, 2.764, 1.4]]"
5903116_6_0_void.stl,YES,2,"[4.979, -0.508, 0.557]","[[4.807, -0.651, 0.511], [5.151, -0.365, 0.603]]"
5903116_6_0_void.stl,YES,3,"[3.028, 7.991, 3.608]","[[2.702, 7.591, 3.465], [3.354, 8.391, 3.751]]"
5922756_1_8_void.stl,NO,,,
5922756_1_9_void.stl,NO,,,
5859701_1_1_void.stl,NO,,,
5859701_1_0_void.stl,NO,,,
5849854_2_2_void.stl,NO,,,
5849854_2_3_void.stl,NO,,,
5879302_1_0_void.stl,NO,,,
5826735_1_0_void.stl,YES,1,"[-7.255, 20.411, 1.833]","[[-10.835, 8.304, 1.38], [-3.676, 32.518, 2.285]]"
5815969_3_8_void.stl,NO,,,
5879302_1_1_void.stl,NO,,,
5815969_3_9_void.stl,NO,,,
5826735_1_1_void.stl,YES,1,"[13.415, 36.982, 2.193]","[[10.83, 30.003, 2.01], [16.0, 43.961, 2.376]]"
5805738_4_void.stl,NO,,,
5856715_4_1_void.stl,NO,,,
5840852_4_0_void.stl,YES,1,"[6.876, -10.439, 34.826]","[[6.654, -10.527, 34.696], [7.098, -10.35, 34.957]]"
5840852_4_0_void.stl,YES,2,"[13.935, -10.798, 20.989]","[[13.135, -11.922, 20.045], [14.734, -9.675, 21.932]]"
5840852_4_0_void.stl,YES,3,"[9.125, 8.508, 4.012]","[[9.122, 8.503, 4.008], [9.128, 8.512, 4.017]]"
5840852_4_0_void.stl,YES,4,"[0.053, -10.211, 2.997]","[[-0.097, -10.414, 2.915], [0.202, -10.009, 3.079]]"
5840852_4_0_void.stl,YES,5,"[19.196, 4.5, 9.14]","[[18.514, 3.565, 8.312], [19.878, 5.436, 9.969]]"
5892823_2_3_void.stl,NO,,,
5856715_4_0_void.stl,NO,,,
5840852_4_1_void.stl,YES,1,"[15.531, -11.199, 20.689]","[[15.081, -12.054, 19.796], [15.981, -10.343, 21.583]]"
5892823_2_2_void.stl,NO,,,
5797392_1_4_void.stl,NO,,,
5797392_1_5_void.stl,NO,,,
5844344_5_2_void.stl,NO,,,
5840852_8_2_void.stl,YES,1,"[-0.548, 16.315, 16.68]","[[-5.376, 13.223, 13.77], [4.281, 19.407, 19.59]]"
5840852_8_2_void.stl,YES,2,"[8.432, 13.433, 3.127]","[[5.867, 11.237, 0.22], [10.998, 15.629, 6.034]]"
5875428_1_1_void.stl,NO,,,
5875428_1_0_void.stl,NO,,,
5795286_1_1_void.stl,YES,1,"[6.398, 53.961, 10.48]","[[6.379, 53.94, 10.462], [6.417, 53.982, 10.498]]"
5795286_1_1_void.stl,YES,2,"[-20.313, 68.837, 42.097]","[[-20.313, 68.837, 42.097], [-20.313, 68.837, 42.097]]"
5795286_1_1_void.stl,YES,3,"[-11.342, 13.239, 58.027]","[[-11.344, 13.236, 58.025], [-11.34, 13.241, 58.028]]"
5852998_2_2_void.stl,NO,,,
5815969_2_0_void.stl,NO,,,
5787004_1_3_void.stl,NO,,,
5795286_1_0_void.stl,YES,1,"[4.33, 2.733, 57.473]","[[4.33, 2.732, 57.472], [4.331, 2.733, 57.473]]"
5815969_2_1_void.stl,NO,,,
5787004_1_2_void.stl,NO,,,
5852998_2_3_void.stl,NO,,,
5876560_1_0_void.stl,NO,,,
5821964_1_5_void.stl,YES,1,"[27.576, -7.216, 10.958]","[[27.575, -7.216, 10.958], [27.576, -7.216, 10.958]]"
5821964_1_5_void.stl,YES,2,"[8.864, 5.57, 5.854]","[[8.862, 5.569, 5.853], [8.866, 5.572, 5.855]]"
5821964_1_5_void.stl,YES,3,"[-7.2, 4.998, 1.406]","[[-7.21, 4.993, 1.399], [-7.191, 5.002, 1.412]]"
5821964_1_4_void.stl,NO,,,
5856398_1_2_void.stl,YES,1,"[3.92, 37.278, 30.278]","[[2.883, 32.696, 28.993], [4.957, 41.861, 31.562]]"
5856398_1_2_void.stl,YES,2,"[-0.816, 37.257, 16.043]","[[-0.839, 37.127, 16.027], [-0.792, 37.388, 16.06]]"
5856398_1_3_void.stl,YES,1,"[2.951, 4.931, 9.812]","[[2.94, 4.898, 9.792], [2.962, 4.964, 9.831]]"
5856398_1_3_void.stl,YES,2,"[-3.693, -40.226, 3.822]","[[-3.695, -40.23, 3.82], [-3.691, -40.221, 3.824]]"
5856398_1_3_void.stl,YES,3,"[5.722, 16.83, 17.401]","[[5.722, 16.83, 17.401], [5.722, 16.83, 17.401]]"
5856398_1_3_void.stl,YES,4,"[-3.723, 25.263, 26.126]","[[-3.729, 25.243, 26.116], [-3.716, 25.282, 26.135]]"
5830353_1_3_void.stl,YES,1,"[-1.147, 1.143, 0.659]","[[-1.147, 1.142, 0.659], [-1.146, 1.144, 0.66]]"
5903545_1_1_void.stl,NO,,,
5821076_2_1_void.stl,NO,,,
5803369_4_2_void.stl,NO,,,
5803369_4_3_void.stl,NO,,,
5821076_2_0_void.stl,NO,,,
5803369_10_0_void.stl,NO,,,
5803369_10_1_void.stl,NO,,,
5823799_7_0_void.stl,NO,,,
5823799_7_1_void.stl,NO,,,
5785050_7_2_void.stl,YES,1,"[-16.429, 6.821, 9.007]","[[-16.439, 6.814, 9.006], [-16.42, 6.827, 9.008]]"
5785050_7_2_void.stl,YES,2,"[19.319, -7.564, 6.306]","[[19.317, -7.565, 6.305], [19.321, -7.563, 6.306]]"
5785050_7_2_void.stl,YES,3,"[-20.666, -2.698, 7.005]","[[-20.922, -2.848, 6.947], [-20.41, -2.549, 7.064]]"
5785050_7_2_void.stl,YES,4,"[1.284, -21.779, 6.535]","[[1.283, -21.781, 6.535], [1.286, -21.777, 6.535]]"
5823799_4_4_void.stl,NO,,,
5823799_4_5_void.stl,NO,,,
5785050_7_3_void.stl,YES,1,"[-19.575, -9.7, 0.121]","[[-19.576, -9.7, 0.121], [-19.574, -9.7, 0.121]]"
5785050_7_3_void.stl,YES,2,"[4.348, 20.528, 1.307]","[[4.18, 20.399, 1.281], [4.516, 20.658, 1.332]]"
5785050_7_3_void.stl,YES,3,"[28.171, 2.34, 7.477]","[[28.17, 2.339, 7.477], [28.173, 2.341, 7.478]]"
5758968_4_9_void.stl,NO,,,
5758968_4_8_void.stl,NO,,,
5826710_1_0_void.stl,NO,,,
5816424_1_6_void.stl,NO,,,
5903116_2_8_void.stl,YES,1,"[-3.846, -0.43, 0.498]","[[-3.889, -0.442, 0.468], [-3.803, -0.418, 0.528]]"
5816424_1_7_void.stl,NO,,,
5821076_1_5_void.stl,YES,1,"[148.81, 1.086, 145.475]","[[148.782, 1.078, 145.426], [148.837, 1.094, 145.525]]"
5783959_1_3_void.stl,YES,1,"[-2.929, 1.679, 11.112]","[[-2.99, 1.614, 10.922], [-2.872, 1.751, 11.245]]"
5783959_1_3_void.stl,YES,2,"[10.031, 1.857, 10.902]","[[9.853, 1.656, 10.214], [10.246, 2.121, 11.298]]"
5783959_1_3_void.stl,YES,3,"[1.373, -4.459, 6.445]","[[1.372, -4.459, 6.445], [1.373, -4.458, 6.446]]"
5783959_1_3_void.stl,YES,4,"[-2.315, -3.096, 9.282]","[[-2.704, -3.287, 9.014], [-1.925, -2.905, 9.55]]"
5783959_1_3_void.stl,YES,5,"[-2.003, 1.387, 11.482]","[[-2.003, 1.387, 11.482], [-2.002, 1.388, 11.483]]"
5885189_5_2_void.stl,NO,,,
5866985_1_3_void.stl,YES,1,"[-10.739, -5.104, 22.284]","[[-17.083, -11.081, 19.936], [-4.396, 0.872, 24.632]]"
5911816_3_3_void.stl,YES,1,"[4.554, 4.35, 3.509]","[[4.541, 4.348, 3.506], [4.567, 4.352, 3.511]]"
5911816_3_3_void.stl,YES,2,"[19.857, -0.428, 8.514]","[[19.841, -0.432, 8.512], [19.872, -0.425, 8.517]]"
5911816_3_3_void.stl,YES,3,"[30.58, -2.052, 4.454]","[[22.924, -3.728, 2.742], [38.236, -0.376, 6.167]]"
5758968_9_3_void.stl,YES,1,"[-8.014, 3.95, 11.839]","[[-8.777, 3.557, 10.939], [-7.251, 4.343, 12.738]]"
5758968_9_3_void.stl,YES,2,"[1.247, -4.021, 17.292]","[[0.728, -4.668, 16.742], [1.766, -3.374, 17.843]]"
5758968_9_3_void.stl,YES,3,"[-4.763, -6.812, 4.588]","[[-5.186, -7.253, 4.153], [-4.339, -6.371, 5.024]]"
5758968_9_3_void.stl,YES,4,"[8.094, 2.894, 8.773]","[[7.568, 2.148, 8.025], [8.62, 3.639, 9.521]]"
5853274_1_6_void.stl,YES,1,"[64.473, 9.754, 1.259]","[[64.356, 9.599, 1.183], [64.59, 9.909, 1.334]]"
