file,has_hidden_void,void_num,center_mass,bounds
5868576_2_4_void.stl,YES,2,"[27.27, 21.56, 5.649]","[[27.222, 21.529, 5.644], [27.317, 21.591, 5.655]]"
5868576_2_4_void.stl,YES,3,"[12.269, 16.274, 6.373]","[[12.123, 16.145, 6.345], [12.415, 16.404, 6.402]]"
5847293_2_5_void.stl,NO,,,
5803369_3_12_void.stl,NO,,,
5803369_3_13_void.stl,NO,,,
5834623_1_3_void.stl,NO,,,
5834623_1_2_void.stl,NO,,,
5785050_3_5_void.stl,NO,,,
5568839_1_1_void.stl,NO,,,
5568839_1_0_void.stl,NO,,,
5857991_1_4_void.stl,NO,,,
5800327_2_2_void.stl,NO,,,
5857991_1_5_void.stl,NO,,,
5709416_5_0_void.stl,NO,,,
5831426_1_4_void.stl,NO,,,
5709416_5_1_void.stl,NO,,,
5840852_3_2_void.stl,NO,,,
5838716_2_1_void.stl,NO,,,
5806528_1_3_void.stl,NO,,,
5840852_3_3_void.stl,NO,,,
5806528_1_2_void.stl,NO,,,
5838716_2_0_void.stl,NO,,,
5882023_1_5_void.stl,NO,,,
5882023_1_4_void.stl,NO,,,
5775050_1_3_void.stl,YES,1,"[-0.686, 10.667, 3.18]","[[-0.712, 10.612, 3.1], [-0.659, 10.722, 3.26]]"
5846172_3_0_void.stl,YES,1,"[1.699, 18.941, 9.564]","[[1.699, 18.94, 9.563], [1.7, 18.941, 9.564]]"
5846172_3_0_void.stl,YES,2,"[3.287, 9.05, 2.126]","[[3.278, 9.044, 2.117], [3.295, 9.056, 2.134]]"
5846172_3_1_void.stl,YES,1,"[5.288, 17.036, 4.165]","[[5.163, 16.946, 4.095], [5.413, 17.127, 4.235]]"
5846172_3_1_void.stl,YES,2,"[0.568, 18.657, 0.717]","[[0.568, 18.657, 0.717], [0.568, 18.657, 0.717]]"
5775050_1_2_void.stl,YES,1,"[-0.337, 10.243, 8.719]","[[-0.357, 10.187, 8.679], [-0.317, 10.299, 8.758]]"
5775050_1_2_void.stl,YES,2,"[-0.511, 7.112, 2.467]","[[-0.511, 7.112, 2.467], [-0.511, 7.112, 2.467]]"
5815969_5_2_void.stl,YES,1,"[39.211, 36.343, 22.328]","[[39.208, 36.338, 22.32], [39.214, 36.349, 22.335]]"
5815969_5_3_void.stl,YES,1,"[38.939, 46.592, 37.949]","[[38.91, 46.571, 37.917], [38.968, 46.614, 37.981]]"
5815969_5_3_void.stl,YES,2,"[37.566, 10.239, 24.894]","[[37.566, 10.239, 24.893], [37.567, 10.24, 24.895]]"
5771406_1_3_void.stl,NO,,,
5771406_1_2_void.stl,NO,,,
5805749_3_5_void.stl,YES,1,"[17.729, 7.956, 4.803]","[[17.675, 7.935, 4.779], [17.782, 7.976, 4.827]]"
5805749_3_5_void.stl,YES,2,"[13.369, 2.286, 0.867]","[[13.22, 2.262, 0.833], [13.518, 2.311, 0.902]]"
5805749_3_5_void.stl,YES,3,"[6.8, 4.014, 4.027]","[[6.79, 4.009, 4.023], [6.811, 4.019, 4.031]]"
5805749_3_5_void.stl,YES,4,"[4.008, 3.146, 2.535]","[[3.988, 3.143, 2.529], [4.028, 3.149, 2.541]]"
5805749_3_5_void.stl,YES,5,"[9.292, 4.136, 3.835]","[[9.292, 4.136, 3.835], [9.292, 4.136, 3.835]]"
5911816_1_1_void.stl,YES,1,"[22.329, 67.094, 36.183]","[[22.329, 67.094, 36.183], [22.33, 67.094, 36.183]]"
5785245_2_0_void.stl,YES,1,"[3.377, 9.255, 6.295]","[[3.37, 9.252, 6.293], [3.384, 9.259, 6.297]]"
5785245_2_0_void.stl,YES,2,"[22.842, 6.673, 16.297]","[[22.842, 6.673, 16.296], [22.843, 6.673, 16.297]]"
5805749_3_4_void.stl,YES,1,"[32.84, 3.092, 9.435]","[[32.84, 3.092, 9.435], [32.841, 3.092, 9.435]]"
5785245_2_1_void.stl,NO,,,
5803369_11_6_void.stl,NO,,,
5821387_1_4_void.stl,NO,,,
5803369_11_7_void.stl,NO,,,
5821387_1_5_void.stl,NO,,,
5840852_2_12_void.stl,NO,,,
5765487_3_8_void.stl,NO,,,
5831735_1_3_void.stl,YES,1,"[-71.446, 63.692, 15.454]","[[-73.432, 61.59, 15.342], [-69.459, 65.794, 15.566]]"
5831735_1_3_void.stl,YES,2,"[84.336, 40.055, 0.078]","[[84.318, 40.04, 0.077], [84.353, 40.069, 0.078]]"
5831735_1_3_void.stl,YES,3,"[-94.85, -6.181, 9.263]","[[-95.733, -7.141, 9.187], [-93.967, -5.222, 9.339]]"
5765487_3_9_void.stl,YES,1,"[-1.391, 15.354, 41.725]","[[-1.516, 15.187, 41.638], [-1.265, 15.52, 41.812]]"
5831735_1_2_void.stl,NO,,,
5785050_5_0_void.stl,YES,1,"[19.021, -7.099, 8.344]","[[19.019, -7.1, 8.343], [19.023, -7.097, 8.345]]"
5785050_5_0_void.stl,YES,2,"[19.163, 9.566, 7.413]","[[19.111, 9.549, 7.396], [19.215, 9.584, 7.429]]"
5785050_5_0_void.stl,YES,3,"[21.926, -16.523, 3.142]","[[21.718, -16.626, 3.076], [22.133, -16.42, 3.208]]"
5785050_5_0_void.stl,YES,4,"[16.135, -18.517, 5.894]","[[16.135, -18.517, 5.893], [16.136, -18.517, 5.894]]"
5823799_6_6_void.stl,YES,1,"[197.489, 73.366, 1.595]","[[197.452, 73.345, 1.594], [197.526, 73.387, 1.597]]"
5796265_1_5_void.stl,YES,1,"[-39.674, 60.442, 3.308]","[[-39.686, 60.435, 3.306], [-39.662, 60.449, 3.31]]"
5796265_1_5_void.stl,YES,2,"[34.368, 69.07, 19.021]","[[34.338, 69.064, 19.019], [34.397, 69.077, 19.023]]"
5796265_1_5_void.stl,YES,3,"[-38.838, 63.516, 8.898]","[[-39.819, 63.184, 8.717], [-37.858, 63.847, 9.08]]"
5796265_1_5_void.stl,YES,4,"[-32.721, 63.963, 18.526]","[[-32.752, 63.957, 18.525], [-32.689, 63.97, 18.528]]"
5434965_1_7_void.stl,YES,1,"[6.206, 0.852, 9.464]","[[6.061, 0.719, 9.429], [6.35, 0.984, 9.499]]"
5434965_1_7_void.stl,YES,2,"[-0.978, -10.544, 0.733]","[[-1.73, -11.181, 0.476], [-0.225, -9.907, 0.99]]"
5434965_1_7_void.stl,YES,3,"[-5.524, 7.403, 7.385]","[[-5.572, 7.331, 7.364], [-5.476, 7.475, 7.407]]"
5765652_2_4_void.stl,YES,1,"[0.0, 10.0, 10.0]","[[-9.2, 0.8, 0.8], [9.2, 19.2, 19.2]]"
5765652_2_4_void.stl,YES,2,"[7.259, 19.735, 6.651]","[[7.047, 19.625, 6.477], [7.471, 19.844, 6.825]]"
5803369_2_10_void.stl,NO,,,
5796265_1_4_void.stl,YES,1,"[-12.817, 63.321, 12.868]","[[-12.818, 63.321, 12.868], [-12.817, 63.321, 12.868]]"
5796265_1_4_void.stl,YES,2,"[3.351, 68.593, 1.201]","[[2.462, 68.337, 1.144], [4.239, 68.848, 1.259]]"
5434965_1_6_void.stl,NO,,,
5785050_5_1_void.stl,NO,,,
5765652_2_5_void.stl,YES,1,"[0.0, 10.0, 10.0]","[[-9.2, 0.8, 0.8], [9.2, 19.2, 19.2]]"
5765652_2_5_void.stl,YES,2,"[-4.929, 14.527, 0.762]","[[-4.955, 14.502, 0.736], [-4.903, 14.552, 0.789]]"
5803369_2_11_void.stl,NO,,,
5885189_6_8_void.stl,YES,1,"[0.779, 95.982, 1.994]","[[0.463, 92.254, 1.762], [1.094, 99.71, 2.227]]"
5885189_6_8_void.stl,YES,2,"[2.082, 20.059, 1.043]","[[2.054, 19.697, 1.022], [2.111, 20.421, 1.063]]"
5885189_6_8_void.stl,YES,3,"[-3.196, 17.663, 6.959]","[[-3.205, 17.438, 6.938], [-3.186, 17.887, 6.981]]"
5885189_6_8_void.stl,YES,4,"[4.382, 29.039, 2.584]","[[4.359, 28.721, 2.55], [4.404, 29.358, 2.617]]"
5885189_6_9_void.stl,YES,1,"[-4.73, 93.222, 3.198]","[[-4.73, 93.221, 3.198], [-4.73, 93.222, 3.198]]"
5885189_6_9_void.stl,YES,2,"[3.052, 67.088, 7.826]","[[3.051, 67.084, 7.825], [3.053, 67.092, 7.827]]"
5885189_6_9_void.stl,YES,3,"[-1.139, 53.244, 0.781]","[[-1.821, 47.421, 0.491], [-0.457, 59.066, 1.071]]"
5885189_6_9_void.stl,YES,4,"[0.103, 17.807, 8.144]","[[-0.093, 16.685, 8.043], [0.3, 18.93, 8.245]]"
5903116_1_3_void.stl,YES,1,"[4.92, 1.089, 32.75]","[[4.86, 1.068, 32.713], [4.98, 1.11, 32.786]]"
5857991_1_11_void.stl,NO,,,
5805228_1_1_void.stl,YES,1,"[-19.936, 67.271, 6.234]","[[-19.937, 67.27, 6.234], [-19.935, 67.273, 6.234]]"
5857991_1_10_void.stl,NO,,,
5805228_1_0_void.stl,NO,,,
5903116_1_2_void.stl,YES,1,"[-0.608, 2.253, 13.353]","[[-0.654, 2.23, 13.299], [-0.561, 2.275, 13.408]]"
5765487_2_0_void.stl,NO,,,
5803922_1_7_void.stl,NO,,,
5803369_9_6_void.stl,NO,,,
5758968_7_3_void.stl,YES,1,"[33.809, -18.0, 54.644]","[[33.603, -18.272, 54.412], [34.014, -17.728, 54.876]]"
5803922_1_6_void.stl,YES,1,"[-7.821, 2.879, 80.908]","[[-7.849, 2.835, 80.841], [-7.794, 2.923, 80.975]]"
5803922_1_6_void.stl,YES,2,"[-14.153, 2.538, 86.72]","[[-14.153, 2.538, 86.72], [-14.153, 2.538, 86.72]]"
5803922_1_6_void.stl,YES,3,"[-10.762, 3.193, 8.547]","[[-10.774, 3.186, 8.536], [-10.749, 3.199, 8.557]]"
5803922_1_6_void.stl,YES,4,"[0.088, -4.059, 79.249]","[[0.085, -4.062, 79.247], [0.091, -4.057, 79.251]]"
5765487_2_1_void.stl,NO,,,
5758968_7_2_void.stl,YES,1,"[38.037, -19.901, 72.347]","[[37.955, -20.007, 72.255], [38.118, -19.795, 72.438]]"
5785050_4_8_void.stl,YES,1,"[24.232, 2.394, 12.525]","[[23.115, 1.785, 12.38], [25.348, 3.002, 12.669]]"
5785050_4_8_void.stl,YES,2,"[51.785, -8.947, 13.97]","[[51.776, -8.951, 13.969], [51.794, -8.943, 13.971]]"
5785050_4_8_void.stl,YES,3,"[16.987, -19.113, 10.829]","[[16.96, -19.125, 10.825], [17.014, -19.102, 10.834]]"
5785050_4_8_void.stl,YES,4,"[43.62, 6.369, 13.359]","[[43.606, 6.363, 13.357], [43.634, 6.374, 13.361]]"
5921592_1_4_void.stl,YES,1,"[-2.644, 8.622, 0.274]","[[-2.689, 8.579, 0.27], [-2.599, 8.665, 0.277]]"
5921592_1_4_void.stl,YES,2,"[-8.972, 1.58, 1.198]","[[-9.056, 1.37, 1.179], [-8.888, 1.791, 1.217]]"
5921592_1_5_void.stl,NO,,,
5838704_2_1_void.stl,NO,,,
5908466_1_7_void.stl,NO,,,
5921362_1_7_void.stl,YES,1,"[-9.171, 4.231, 1.301]","[[-9.171, 4.231, 1.301], [-9.171, 4.232, 1.301]]"
5921362_1_7_void.stl,YES,2,"[-9.749, 4.148, 0.257]","[[-9.754, 4.132, 0.255], [-9.743, 4.164, 0.26]]"
5921362_1_7_void.stl,YES,3,"[-3.349, 9.518, 4.752]","[[-3.365, 9.509, 4.749], [-3.333, 9.527, 4.755]]"
5838704_2_0_void.stl,NO,,,
5414790_1_8_void.stl,YES,1,"[-11.991, 2.228, 5.347]","[[-12.22, 1.506, 5.172], [-11.763, 2.951, 5.521]]"
5414790_1_8_void.stl,YES,2,"[5.087, -7.502, 5.332]","[[5.086, -7.503, 5.332], [5.088, -7.502, 5.332]]"
5921362_1_6_void.stl,NO,,,
5908466_1_6_void.stl,NO,,,
5799425_3_9_void.stl,NO,,,
5826410_1_2_void.stl,NO,,,
5799425_3_8_void.stl,YES,1,"[-0.296, 0.5, 0.099]","[[-0.328, 0.123, 0.087], [-0.264, 0.876, 0.111]]"
5799425_3_8_void.stl,YES,2,"[-0.323, -1.861, 0.28]","[[-0.339, -2.092, 0.268], [-0.307, -1.631, 0.292]]"
5799425_3_8_void.stl,YES,3,"[0.105, 2.484, 0.259]","[[0.09, 2.413, 0.254], [0.12, 2.556, 0.263]]"
5826410_1_3_void.stl,NO,,,
5840784_4_2_void.stl,YES,1,"[99.65, 21.407, 85.96]","[[99.443, 21.382, 85.901], [99.856, 21.432, 86.02]]"
5840784_4_2_void.stl,YES,2,"[24.661, 0.937, 94.441]","[[24.661, 0.937, 94.441], [24.662, 0.937, 94.441]]"
5840784_4_2_void.stl,YES,3,"[65.246, 8.343, 65.008]","[[65.223, 8.342, 64.988], [65.269, 8.345, 65.027]]"
5840784_4_2_void.stl,YES,4,"[71.808, 0.254, 38.407]","[[71.113, 0.122, 37.286], [72.503, 0.385, 39.528]]"
5731853_1_4_void.stl,YES,1,"[61.003, 23.692, 86.147]","[[60.975, 23.688, 86.134], [61.031, 23.696, 86.16]]"
5780726_1_6_void.stl,NO,,,
5840784_4_3_void.stl,YES,1,"[3.757, 13.375, 45.755]","[[3.584, 13.357, 45.611], [3.93, 13.392, 45.899]]"
5840784_4_3_void.stl,YES,2,"[49.418, 13.018, 17.064]","[[44.891, 11.952, 14.048], [53.946, 14.084, 20.08]]"
5840784_4_3_void.stl,YES,3,"[144.373, 1.942, 58.017]","[[144.071, 1.903, 57.742], [144.676, 1.981, 58.293]]"
5840784_4_3_void.stl,YES,4,"[103.118, 21.941, 33.117]","[[100.556, 21.628, 31.664], [105.679, 22.253, 34.571]]"
5731853_1_5_void.stl,YES,1,"[-0.489, 7.391, 79.362]","[[-0.617, 7.362, 79.252], [-0.362, 7.421, 79.472]]"
5731853_1_5_void.stl,YES,2,"[-12.62, 20.21, 37.056]","[[-16.735, 18.245, 30.801], [-8.505, 22.176, 43.311]]"
5731853_1_5_void.stl,YES,3,"[114.456, 0.628, 139.174]","[[113.305, 0.278, 137.9], [115.607, 0.979, 140.447]]"
5822526_1_1_void.stl,NO,,,
5826522_2_2_void.stl,NO,,,
5709416_3_4_void.stl,YES,1,"[10.492, 2.894, 28.007]","[[10.491, 2.894, 28.007], [10.492, 2.895, 28.008]]"
5826522_2_3_void.stl,NO,,,
5709416_3_5_void.stl,YES,1,"[33.631, 12.437, 27.686]","[[33.491, 12.337, 27.368], [33.771, 12.538, 28.003]]"
5819966_1_0_void.stl,YES,1,"[-1.077, -1.577, 5.159]","[[-1.161, -1.642, 4.949], [-0.992, -1.513, 5.37]]"
5819966_1_1_void.stl,YES,1,"[-0.92, -1.528, 2.179]","[[-1.065, -1.641, 1.981], [-0.776, -1.414, 2.378]]"
5819966_1_1_void.stl,YES,2,"[-1.851, 0.423, 1.467]","[[-1.977, 0.307, 1.163], [-1.724, 0.538, 1.771]]"
5819966_1_1_void.stl,YES,3,"[-0.707, 1.69, 7.292]","[[-0.793, 1.65, 7.127], [-0.62, 1.73, 7.458]]"
5782067_1_9_void.stl,NO,,,
5856715_6_3_void.stl,NO,,,
5840852_6_2_void.stl,YES,1,"[-0.123, -16.296, 25.566]","[[-5.06, -18.389, 22.477], [4.813, -14.203, 28.655]]"
5856715_6_2_void.stl,NO,,,
5782067_1_8_void.stl,YES,1,"[4.141, -1.559, 0.956]","[[4.141, -1.559, 0.956], [4.141, -1.559, 0.956]]"
5782067_1_8_void.stl,YES,2,"[3.25, 1.456, 0.358]","[[3.107, 1.242, 0.257], [3.392, 1.67, 0.459]]"
5782067_1_8_void.stl,YES,3,"[6.403, -0.241, 3.989]","[[6.397, -0.248, 3.984], [6.409, -0.234, 3.995]]"
5840852_6_3_void.stl,YES,1,"[-18.611, 8.843, 21.782]","[[-19.618, 6.132, 20.606], [-17.605, 11.555, 22.959]]"
5840852_6_3_void.stl,YES,2,"[3.467, -16.469, 27.453]","[[-6.814, -25.13, 21.748], [13.748, -7.809, 33.158]]"
5840852_6_3_void.stl,YES,3,"[11.185, -20.536, 7.282]","[[10.94, -20.851, 6.89], [11.43, -20.22, 7.674]]"
5840852_6_3_void.stl,YES,4,"[-14.831, 11.192, 26.344]","[[-14.893, 11.153, 26.305], [-14.77, 11.231, 26.384]]"
5827975_1_2_void.stl,YES,1,"[1.217, -5.323, 45.197]","[[1.16, -5.468, 45.11], [1.274, -5.178, 45.285]]"
5827975_1_2_void.stl,YES,2,"[20.353, -1.434, 39.756]","[[20.353, -1.435, 39.756], [20.353, -1.434, 39.757]]"
5826522_1_6_void.stl,YES,1,"[18.984, -3.11, 2.205]","[[18.984, -3.11, 2.205], [18.985, -3.11, 2.205]]"
5826522_1_6_void.stl,YES,2,"[22.472, 3.467, 1.599]","[[22.446, 3.462, 1.592], [22.497, 3.472, 1.606]]"
5826522_1_6_void.stl,YES,3,"[32.519, 1.284, 3.092]","[[32.468, 1.274, 3.07], [32.569, 1.295, 3.115]]"
5826522_1_6_void.stl,YES,4,"[-0.69, 1.667, 0.546]","[[-0.715, 1.66, 0.536], [-0.665, 1.674, 0.555]]"
5852998_1_8_void.stl,YES,1,"[26.319, 30.908, 13.586]","[[26.31, 30.899, 13.582], [26.329, 30.917, 13.589]]"
5758968_12_6_void.stl,YES,1,"[0.992, -6.816, 18.19]","[[0.683, -7.961, 16.771], [1.301, -5.671, 19.61]]"
5827975_1_3_void.stl,YES,1,"[7.534, 14.541, 1.033]","[[7.534, 14.541, 1.033], [7.534, 14.542, 1.033]]"
5852998_1_9_void.stl,YES,1,"[31.596, 27.5, 6.634]","[[30.634, 26.59, 6.302], [32.557, 28.41, 6.966]]"
5826522_1_7_void.stl,NO,,,
5799425_1_4_void.stl,NO,,,
5911816_3_14_void.stl,NO,,,
5731853_2_0_void.stl,NO,,,
5731853_2_1_void.stl,YES,1,"[-1.999, 19.442, 15.34]","[[-4.419, 16.23, 12.916], [0.42, 22.653, 17.764]]"
5731853_2_1_void.stl,YES,2,"[-2.901, 19.682, 2.842]","[[-6.507, 18.054, 1.505], [0.705, 21.31, 4.179]]"
5731853_2_1_void.stl,YES,3,"[-18.593, 24.451, 26.09]","[[-18.597, 24.444, 26.087], [-18.589, 24.459, 26.094]]"
5841108_1_1_void.stl,NO,,,
5841108_1_0_void.stl,NO,,,
5864029_1_8_void.stl,NO,,,
5864029_1_9_void.stl,NO,,,
5838704_1_5_void.stl,NO,,,
5838704_1_4_void.stl,NO,,,
5758968_4_7_void.stl,NO,,,
5765487_1_4_void.stl,YES,1,"[37.223, 26.139, 7.84]","[[37.217, 26.131, 7.837], [37.229, 26.148, 7.843]]"
5765487_1_4_void.stl,YES,2,"[40.362, 12.551, 1.938]","[[40.362, 12.55, 1.938], [40.362, 12.551, 1.938]]"
5765487_1_4_void.stl,YES,3,"[72.666, 28.659, 2.615]","[[72.665, 28.655, 2.615], [72.668, 28.663, 2.616]]"
5758968_4_6_void.stl,NO,,,
5765487_1_5_void.stl,YES,1,"[35.105, -3.607, 15.32]","[[34.87, -4.337, 15.183], [35.34, -2.878, 15.458]]"
5853274_1_8_void.stl,YES,1,"[-5.197, -36.726, 30.279]","[[-5.33, -36.788, 30.223], [-5.064, -36.664, 30.335]]"
5853274_1_8_void.stl,YES,2,"[-71.64, 32.618, 74.456]","[[-74.817, 31.248, 73.291], [-68.463, 33.987, 75.62]]"
5821964_3_7_void.stl,YES,1,"[0.434, -2.02, 1.214]","[[0.433, -2.02, 1.214], [0.434, -2.019, 1.215]]"
5821964_3_7_void.stl,YES,2,"[1.523, -1.916, 1.813]","[[1.422, -2.001, 1.798], [1.624, -1.831, 1.827]]"
5856723_1_4_void.stl,NO,,,
5803369_7_8_void.stl,YES,1,"[-3.795, -14.35, 39.605]","[[-5.256, -18.696, 35.259], [-2.339, -10.002, 43.953]]"
5853274_1_9_void.stl,NO,,,
5821964_3_6_void.stl,YES,1,"[-2.543, 2.53, 1.815]","[[-2.548, 2.525, 1.814], [-2.538, 2.535, 1.817]]"
5856723_1_5_void.stl,NO,,,
5782691_2_5_void.stl,YES,1,"[-21.766, -5.902, 11.312]","[[-21.779, -5.91, 11.307], [-21.753, -5.894, 11.317]]"
5782691_2_5_void.stl,YES,2,"[23.082, 6.206, 13.985]","[[23.081, 6.206, 13.985], [23.082, 6.207, 13.985]]"
5782691_2_5_void.stl,YES,3,"[24.349, 2.437, 4.555]","[[24.308, 2.395, 4.535], [24.389, 2.48, 4.576]]"
5785050_6_4_void.stl,YES,1,"[89.56, 6.343, 4.384]","[[89.446, 6.276, 4.368], [89.674, 6.41, 4.401]]"
5785050_6_4_void.stl,YES,2,"[78.898, -16.13, 8.553]","[[77.616, -16.571, 8.462], [80.179, -15.689, 8.644]]"
5785050_6_4_void.stl,YES,3,"[-4.359, -20.227, 1.503]","[[-4.381, -20.235, 1.499], [-4.336, -20.219, 1.506]]"
5823799_5_2_void.stl,YES,1,"[189.579, 132.968, 0.579]","[[189.575, 132.966, 0.578], [189.583, 132.97, 0.579]]"
5838731_1_1_void.stl,NO,,,
5782691_2_4_void.stl,YES,1,"[-15.794, 18.268, 0.632]","[[-15.818, 18.243, 0.624], [-15.771, 18.294, 0.641]]"
5838731_1_0_void.stl,YES,1,"[-6.3, 6.799, 4.333]","[[-7.353, 2.134, 3.183], [-5.247, 11.464, 5.482]]"
5823799_5_3_void.stl,NO,,,
5785050_6_5_void.stl,YES,1,"[79.564, -0.315, 6.267]","[[79.556, -0.318, 6.266], [79.572, -0.311, 6.268]]"
5785050_6_5_void.stl,YES,2,"[14.254, -16.013, 7.888]","[[14.085, -16.053, 7.872], [14.423, -15.973, 7.903]]"
5837564_1_10_void.stl,YES,1,"[11.177, 17.637, 34.379]","[[11.068, 17.382, 34.157], [11.286, 17.893, 34.6]]"
5837564_1_10_void.stl,YES,2,"[21.116, 28.395, 8.016]","[[20.802, 28.031, 7.816], [21.431, 28.76, 8.216]]"
5837564_1_10_void.stl,YES,3,"[1.825, 8.129, 15.423]","[[1.809, 8.115, 15.406], [1.841, 8.143, 15.441]]"
5882085_1_2_void.stl,YES,1,"[22.519, 14.192, 24.887]","[[22.423, 14.153, 24.846], [22.616, 14.231, 24.927]]"
5882085_1_3_void.stl,YES,1,"[-10.043, 6.099, 20.405]","[[-10.555, 6.034, 20.216], [-9.531, 6.163, 20.595]]"
5882085_1_3_void.stl,YES,2,"[23.721, 17.296, 14.244]","[[23.719, 17.296, 14.243], [23.723, 17.297, 14.245]]"
5882085_1_3_void.stl,YES,3,"[-10.375, 13.389, 24.324]","[[-10.486, 13.359, 24.287], [-10.264, 13.418, 24.361]]"
5852998_1_11_void.stl,NO,,,
5819451_1_7_void.stl,NO,,,
5823799_5_10_void.stl,NO,,,
5852998_1_10_void.stl,NO,,,
5819451_1_6_void.stl,NO,,,
5758968_8_5_void.stl,NO,,,
5831826_1_3_void.stl,YES,1,"[17.585, 11.904, 26.303]","[[17.585, 11.904, 26.303], [17.586, 11.904, 26.304]]"
5911816_2_5_void.stl,YES,1,"[0.333, -8.364, 11.598]","[[0.33, -8.369, 11.588], [0.337, -8.359, 11.608]]"
5893039_2_2_void.stl,NO,,,
5785245_1_4_void.stl,YES,1,"[28.254, 24.316, 26.477]","[[27.646, 23.773, 25.737], [28.863, 24.86, 27.216]]"
5785245_1_4_void.stl,YES,2,"[21.06, 0.593, 24.781]","[[20.377, 0.113, 24.197], [21.744, 1.074, 25.365]]"
5785245_1_4_void.stl,YES,3,"[3.565, 20.659, 7.423]","[[3.564, 20.657, 7.421], [3.566, 20.661, 7.424]]"
5885189_4_4_void.stl,NO,,,
5785245_1_5_void.stl,YES,1,"[13.505, 22.711, 4.408]","[[13.369, 22.66, 4.284], [13.642, 22.763, 4.533]]"
5831826_1_2_void.stl,YES,1,"[5.999, 0.11, 21.472]","[[5.83, 0.052, 21.35], [6.169, 0.167, 21.595]]"
5831826_1_2_void.stl,YES,2,"[14.101, 0.804, 7.027]","[[14.1, 0.804, 7.026], [14.102, 0.805, 7.029]]"
5758968_8_4_void.stl,NO,,,
5911816_2_4_void.stl,NO,,,
5885189_4_5_void.stl,NO,,,
5837564_1_6_void.stl,YES,1,"[9.114, 11.181, 32.526]","[[6.118, 9.405, 30.727], [12.109, 12.957, 34.325]]"
5821942_1_4_void.stl,NO,,,
5837564_1_7_void.stl,NO,,,
5821942_1_5_void.stl,NO,,,
5761618_2_0_void.stl,NO,,,
5826710_1_12_void.stl,NO,,,
5831757_1_3_void.stl,NO,,,
5789969_1_8_void.stl,NO,,,
5826710_1_13_void.stl,NO,,,
5831757_1_2_void.stl,YES,1,"[-33.1, -41.936, 70.876]","[[-33.1, -41.937, 70.876], [-33.099, -41.936, 70.877]]"
5761618_2_1_void.stl,NO,,,
5816748_1_7_void.stl,YES,1,"[87.36, 58.571, 28.617]","[[87.36, 58.571, 28.617], [87.36, 58.571, 28.617]]"
5816748_1_7_void.stl,YES,2,"[88.421, 76.456, 5.755]","[[88.421, 76.456, 5.755], [88.421, 76.456, 5.755]]"
5816748_1_6_void.stl,YES,1,"[201.174, 5.093, 18.302]","[[201.11, 5.079, 18.289], [201.237, 5.107, 18.315]]"
5771254_1_8_void.stl,NO,,,
5887493_1_5_void.stl,YES,1,"[-11.828, -1.264, 11.905]","[[-11.828, -1.264, 11.905], [-11.828, -1.264, 11.905]]"
5887493_1_4_void.stl,YES,1,"[-11.117, -1.6, 8.03]","[[-11.117, -1.6, 8.03], [-11.117, -1.6, 8.03]]"
5771254_1_9_void.stl,NO,,,
5864454_1_3_void.stl,YES,1,"[16.62, -12.669, 3.732]","[[12.96, -16.332, 2.743], [20.28, -9.007, 4.721]]"
5846014_1_3_void.stl,YES,1,"[-12.31, 16.54, 9.274]","[[-14.223, 14.644, 8.552], [-10.398, 18.436, 9.995]]"
5846014_1_3_void.stl,YES,2,"[2.374, 17.686, 3.045]","[[2.356, 17.667, 3.038], [2.392, 17.706, 3.052]]"
5800327_1_6_void.stl,NO,,,
5817303_1_0_void.stl,NO,,,
5800327_1_7_void.stl,YES,1,"[-2.536, 0.769, 12.254]","[[-2.536, 0.769, 12.254], [-2.536, 0.769, 12.254]]"
5846014_1_2_void.stl,YES,1,"[-26.578, -5.514, 1.598]","[[-26.586, -5.522, 1.592], [-26.57, -5.506, 1.604]]"
5846014_1_2_void.stl,YES,2,"[19.144, -8.466, 5.169]","[[19.128, -8.476, 5.164], [19.16, -8.456, 5.173]]"
5864454_1_2_void.stl,YES,1,"[-15.988, 9.811, 4.957]","[[-17.517, 7.977, 4.628], [-14.459, 11.645, 5.286]]"
5817303_1_1_void.stl,NO,,,
5795794_1_11_void.stl,NO,,,
5731853_4_4_void.stl,YES,1,"[-6.283, 26.072, 13.833]","[[-6.301, 26.043, 13.816], [-6.265, 26.101, 13.85]]"
5731853_4_4_void.stl,YES,2,"[7.768, 13.19, 14.18]","[[7.679, 13.141, 14.123], [7.858, 13.239, 14.237]]"
5731853_4_4_void.stl,YES,3,"[4.411, 12.918, 15.157]","[[4.394, 12.908, 15.151], [4.429, 12.927, 15.163]]"
5840784_1_2_void.stl,NO,,,
5873277_3_2_void.stl,YES,1,"[9.253, -17.122, 4.44]","[[7.516, -17.722, 4.391], [10.989, -16.522, 4.489]]"
5873277_3_2_void.stl,YES,2,"[-13.881, 3.745, 0.91]","[[-14.935, 3.38, 0.798], [-12.826, 4.11, 1.022]]"
5873277_3_2_void.stl,YES,3,"[36.713, -17.686, 3.384]","[[34.443, -19.384, 3.283], [38.983, -15.988, 3.485]]"
5731853_4_5_void.stl,YES,1,"[-12.657, 25.121, 13.026]","[[-15.696, 21.148, 11.27], [-9.619, 29.094, 14.781]]"
5731853_4_5_void.stl,YES,2,"[-2.12, 18.526, 18.016]","[[-3.302, 18.049, 17.755], [-0.938, 19.003, 18.276]]"
